"","date","year","doy","mod_gpp","mod_lai","mod_reco","sm1","sm2","sm3","minT","maxT","airT","co2","swr","vpd","precip","windspd"
"120","2015-06-17",2015,168,12.4274670646369,6.18561873885587,5.43051815622534,27.1904732142857,26.5019642857143,41.1430654761905,11.3942857142857,19.2728571428571,15.4199107142857,415.029452380952,21.3619826571429,0.747095833333333,9.92063492063492e-07,2.11574702380952
"121","2015-06-24",2015,175,9.56435705663774,6.48183746626154,4.49000817665044,27.8726547619048,27.1199404761905,40.4425892857143,8.16285714285714,13.8685714285714,10.6357738095238,425.316508928571,13.7427081428571,0.241707142857143,4.84457671957672e-05,3.19749107142857
"122","2015-07-01",2015,182,13.1841220215195,6.67067079682553,5.7573651888328,27.419630952381,26.3241369047619,40.3129761904762,13.6242857142857,22.21,18.1878571428571,434.733398809524,22.6115861142857,0.989814583333333,3.30687830687831e-06,2.12783333333333
"123","2015-07-08",2015,189,11.9601412294693,6.80175443785792,5.67238103329982,24.4155505952381,24.1936904761905,39.2059821428571,17.8585714285714,28.4371428571429,23.3410416666667,435.627851190476,24.9125536285714,1.57961785714286,2.26521164021164e-05,2.64816071428571
"124","2015-07-15",2015,196,11.2785766735113,6.842306624951,5.135018160436,23.5515982142857,23.5887797619048,38.6843452380952,11.7457142857143,19.1828571428571,15.4457738095238,388.623761904762,16.9788394285714,0.551213690476191,2.97619047619048e-05,2.9675119047619
"125","2015-07-22",2015,203,11.0948224969934,6.78274298738818,5.36502633737041,23.5702053571429,23.7326488095238,39.5966964285714,17.3714285714286,25.6185714285714,21.2838988095238,406.085395833333,19.3070306571429,0.95276130952381,2.97619047619048e-05,2.7016875
"126","2015-07-29",2015,210,11.483561564326,6.64243126360634,5.19613328626971,23.2240952380952,23.5414583333333,39.3906845238095,11.6885714285714,18.9685714285714,15.3220833333333,407.747845238095,18.0829923428571,0.624041666666667,4.24933862433862e-05,3.58102976190476
"127","2015-08-05",2015,217,11.86756796226,6.43758244209435,5.41412946560731,22.7482976190476,23.1310119047619,37.4179166666667,12.4928571428571,23.3714285714286,18.2546726190476,388.984160714286,23.9344956,1.18621994047619,1.15740740740741e-06,2.3682619047619
"128","2015-08-12",2015,224,8.23170577767231,6.17101017148937,4.69161654413458,21.6118005952381,22.2352976190476,36.1246428571429,17.8428571428571,28.2585714285714,22.9379166666667,393.94899702381,21.5837092285714,1.3776869047619,2.1494708994709e-06,2.65248511904762
"129","2015-08-19",2015,231,6.52386784719506,5.79676274762942,3.98896960847517,21.6830148809524,21.8468452380952,36.146875,14.6528571428571,20.6728571428571,17.4875297619048,391.328985119048,11.4012488571429,0.555451190476191,6.56415343915344e-05,2.80476488095238
"130","2015-08-26",2015,238,9.75950433174298,5.34950141228232,4.82294259045808,21.7803452380952,22.0351488095238,36.2149404761905,13.4514285714286,20.2128571428571,16.8284523809524,389.892181547619,16.7202673714286,0.768649107142857,1.04166666666667e-05,2.63275297619048
"131","2015-09-02",2015,245,8.7281776805828,4.90832244577031,4.6673564664348,21.7447291666667,22.1297619047619,36.2529464285714,14.8214285714286,23.71,19.3348511904762,401.380470238095,14.5609891714286,0.863816369047619,2.28174603174603e-05,2.22058333333333
"132","2015-09-09",2015,252,7.05718164218477,4.42851938079144,3.89154523570675,21.0761130952381,21.736369047619,35.370625,8.54714285714286,14.3471428571429,11.1672023809524,385.0843125,12.7618976571429,0.314738392857143,1.93452380952381e-05,3.35894047619048
"133","2016-05-04",2016,126,5.31531604376355,1.79369831484994,3.31194457098809,39.0125357142857,36.0734523809524,47.1941964285714,4.59285714285714,13.13,9.14758928571429,442.981538690476,19.9758301714286,0.531285119047619,0,2.45240476190476
"134","2016-05-11",2016,133,7.95632649415749,2.81653360969147,4.25524724673789,33.7210238095238,31.0931547619048,45.9630952380952,10.0528571428571,20.0771428571429,15.3510714285714,432.854119047619,26.1705237428571,0.83880505952381,0,3.47441071428571
"135","2016-05-18",2016,140,7.90433019650845,3.90800193132203,4.00690237225733,29.2373244047619,27.0408333333333,44.7067857142857,5.85857142857143,12.59,9.07247023809524,435.656038690476,15.6184611428571,0.455594642857143,2.31481481481481e-06,3.1608005952381
"136","2016-05-25",2016,147,9.3274374092492,4.75880050247561,4.55849666782824,29.1329077380952,25.5355357142857,44.1407142857143,10.3685714285714,16.7185714285714,13.4695833333333,449.617523809524,15.1137768857143,0.529481845238095,2.57936507936508e-05,2.63591964285714
"137","2016-06-01",2016,154,9.63182637331429,5.30479126644082,4.71951582276023,35.3404196428571,30.9787797619048,45.8491369047619,12.6742857142857,18.0885714285714,15.3187797619048,438.302270833333,14.3904317142857,0.27025,8.53174603174603e-05,2.1334494047619
