"","date","year","month","week","doy","gpp_z_scores","temp_z_scores","sm1_z_scores","sm2_z_scores","sm3_z_scores","vpd_z_scores","swr_z_scores","precip_z_scores"
"625","2011-12-23",2012,"Jan",1,7,-0.587699041054204,1.26806764389562,-0.7945893316931,-1.30139188622384,0.453356228511373,1.77906279575327,-0.759038839028353,2.79123772304758
"626","2011-12-30",2012,"Jan",2,14,0.634982383643722,0.415996553717422,-0.861303518270862,-1.4344288913955,0.503083668816494,0.589234195348449,0.330529895962156,0.755015844205122
"627","2012-01-06",2012,"Jan",3,21,0.801159359409084,0.0176377491122704,-1.05468864317307,-1.79867960395519,0.624590223248866,0.536083492229087,0.256384366786954,1.71978750058512
"628","2012-01-13",2012,"Jan",4,28,0.958880080961907,0.124752533744679,-0.956860223725072,-1.4746333624593,0.496582744100336,0.113479171697637,0.113642515097054,0.0798382555938955
"629","2012-01-20",2012,"Feb",5,35,-0.68814281808652,-2.58532501153849,-2.49405122752127,-3.04438879147476,-0.158333033431421,-0.587254860895742,1.20764880194699,-0.988581061810839
"630","2012-01-27",2012,"Feb",6,42,-0.937018923405402,-2.58680809139027,-3.60219895629756,-3.63104453505074,-0.371983542739149,-0.891520841733904,1.28867290024204,-1.28399173784415
"631","2012-02-03",2012,"Feb",7,49,0.315420381910543,-0.534808817457898,-3.72191886771061,-3.80635616824872,-0.868764743405022,-0.346621402061218,-0.282748150694417,0.11200600721324
"632","2012-02-10",2012,"Feb",8,56,0.387534590776473,0.497881283085664,-2.59304377147544,-0.697007459909301,0.00676602597268988,0.366710636977596,0.308598830663818,-0.493763103125833
"633","2012-02-17",2012,"Mar",9,63,-0.739579989655269,0.621481541735049,-1.28934304044107,-0.85854292931557,0.0679534363658293,-0.855421095595798,-1.27001867810891,-0.93718287457665
"634","2012-02-24",2012,"Mar",10,70,0.364963446758819,0.258700663524561,-1.32628054703764,-1.07371599135157,0.359885620313225,0.314078352401317,0.3152950350954,-0.122141487666201
"635","2012-03-02",2012,"Mar",11,77,0.772404722650896,0.979229802920241,-1.79100783135018,-1.80211335199503,0.229937515488665,1.75798440998997,0.340562142868296,-1.27854281422201
"636","2012-03-09",2012,"Mar",12,84,1.64328992988665,1.26746076190663,-1.84875323599565,-1.96475495759297,-0.343737879371652,1.19218976345908,1.36742963754576,-0.773967216573135
"637","2012-03-16",2012,"Mar",13,91,0.960492657645053,0.871830085903873,-1.65934871530483,-1.69080240487014,-0.334753941943719,1.12125639127926,0.358643191901982,-0.671302709299935
"638","2012-03-23",2012,"Apr",14,98,-1.28464012184572,-1.00438897831975,-1.13911409576684,-1.18676381768259,0.109566597855776,-1.229459827708,-1.39613388200801,0.596926335585043
"639","2012-03-30",2012,"Apr",15,105,-0.278799891770118,-0.498825681629295,-0.631608211524221,-0.736163910272196,0.242275381845198,-0.264427017147957,-0.410528824479,-0.409835835059361
"640","2012-04-06",2012,"Apr",16,112,-0.15912397122503,-0.764674529238629,-0.615217783125601,-0.769781535445837,0.12962999795182,-0.380942447851621,-0.15601857868401,0.153005637773133
"641","2012-04-13",2012,"Apr",17,119,0.0107006347341674,0.00508464186111898,-0.406344164180532,-0.480314653219033,0.151604943431235,0.343144711834103,-0.436307769749234,-0.611699960145609
"642","2012-04-20",2012,"May",18,126,0.162768645735215,1.60041429731348,-0.766186949985218,-1.07902770411289,0.109584658319624,1.16748458395945,-0.214460498684222,-0.833345724895468
"643","2012-04-27",2012,"May",19,133,-0.460686335790386,0.0552668540853321,0.0577834690714497,-0.333536689014169,0.520272074708526,-0.102894362774411,-0.905616096926726,-0.12758824474903
"644","2012-05-04",2012,"May",20,140,0.497030125568376,-0.855780719419476,0.0644435954270038,-0.428763672883194,0.5212145426887,0.351949895911267,0.706063614185764,-0.998477425403987
"645","2012-05-11",2012,"May",21,147,0.787362912025111,1.48480642077365,-0.372512238571992,-0.983940524256274,0.174714190100886,2.37909339080028,2.07243706781992,-1.03079617916525
"646","2012-05-18",2012,"Jun",22,154,0.865969493755686,-0.00354842080029512,-0.799412625390206,-1.52723506854208,-0.165675035324291,0.523654615092527,0.475624709448093,-0.344426335814403
"647","2012-05-25",2012,"Jun",23,161,-1.3708556104716,-1.31246436810133,0.406828244342744,-0.139719230849973,0.075309710440427,-1.18945576957518,-1.51825039526076,0.71370930383583
"648","2012-06-01",2012,"Jun",24,168,-1.66424768185339,-1.23459421069895,0.172093208748243,-0.401641445697709,0.0917699355078044,-0.780807040816977,-1.64131845935762,-0.304697359053245
"649","2012-06-08",2012,"Jun",25,175,-0.332248285367009,-0.333536195508525,0.778108588147714,0.454702049572877,0.661051322311133,-0.403827466801865,-0.670601601737368,2.43355070913364
"650","2012-06-15",2012,"Jun",26,182,0.0779048731479958,0.368607699018626,1.59814256860219,1.50343383833256,1.15990171391417,-0.0760570245566034,-0.317820608863633,1.39561228789575
"651","2012-06-22",2012,"Jul",27,189,-1.3656828545863,-0.196488150923833,1.83314494991904,1.944370329333,1.36903295294738,-0.804480651135357,-1.51032717543683,-0.0775853308441933
