"","week","AverageWeeklyMeanT","sd","year","WeeklyMeanT"
"440",14,6.2523125,3.69449339119735,1994,3.07228571428571
"441",14,6.2523125,3.69449339119735,2006,4.79657142857143
"442",14,6.2523125,3.69449339119735,1993,5.11471428571429
"443",14,6.2523125,3.69449339119735,2008,4.69557142857143
"444",14,6.2523125,3.69449339119735,2005,8.11728571428571
"445",14,6.2523125,3.69449339119735,2007,6.02428571428571
"446",14,6.2523125,3.69449339119735,2011,11.3447142857143
"447",14,6.2523125,3.69449339119735,2020,6.61557142857143
"448",14,6.2523125,3.69449339119735,2009,11.1068571428571
"449",15,6.80022767857143,3.42245577617276,2004,4.52557142857143
"450",15,6.80022767857143,3.42245577617276,2015,10.3137142857143
"451",15,6.80022767857143,3.42245577617276,2017,8.20971428571429
"452",15,6.80022767857143,3.42245577617276,2014,7.56914285714286
"453",15,6.80022767857143,3.42245577617276,2005,7.66142857142857
"454",15,6.80022767857143,3.42245577617276,2016,7.43714285714286
"455",15,6.80022767857143,3.42245577617276,1991,9.40928571428571
"456",15,6.80022767857143,3.42245577617276,2001,3.62085714285714
"457",15,6.80022767857143,3.42245577617276,2011,7.785
"458",15,6.80022767857143,3.42245577617276,2019,3.23514285714286
"459",15,6.80022767857143,3.42245577617276,2018,12.1171428571429
"460",15,6.80022767857143,3.42245577617276,1989,10.1352857142857
"461",15,6.80022767857143,3.42245577617276,2003,4.81271428571429
"462",15,6.80022767857143,3.42245577617276,1990,4.72728571428571
"463",15,6.80022767857143,3.42245577617276,2010,5.96985714285714
"464",15,6.80022767857143,3.42245577617276,2006,5.01371428571429
"465",15,6.80022767857143,3.42245577617276,2012,5.74371428571429
"466",15,6.80022767857143,3.42245577617276,1999,6.55428571428571
"467",15,6.80022767857143,3.42245577617276,2007,11.6962857142857
"468",15,6.80022767857143,3.42245577617276,2002,4.62814285714286
"469",15,6.80022767857143,3.42245577617276,2008,5.00585714285714
"470",15,6.80022767857143,3.42245577617276,2013,8.98371428571429
"471",15,6.80022767857143,3.42245577617276,2000,5.19685714285714
"472",15,6.80022767857143,3.42245577617276,1993,5.63714285714286
"473",15,6.80022767857143,3.42245577617276,1992,7.19414285714286
"474",15,6.80022767857143,3.42245577617276,2009,13.0887142857143
"475",15,6.80022767857143,3.42245577617276,2020,9.02871428571429
"476",15,6.80022767857143,3.42245577617276,1998,4.74714285714286
"477",15,6.80022767857143,3.42245577617276,1997,4.976
"478",15,6.80022767857143,3.42245577617276,1996,3.94614285714286
"479",15,6.80022767857143,3.42245577617276,1995,4.74942857142857
"480",15,6.80022767857143,3.42245577617276,1994,3.888
"481",16,7.74751785714286,3.67764549966475,2014,8.26485714285714
"482",16,7.74751785714286,3.67764549966475,1991,0.98
"483",16,7.74751785714286,3.67764549966475,2015,7.67842857142857
"484",16,7.74751785714286,3.67764549966475,2016,7.38985714285714
"485",16,7.74751785714286,3.67764549966475,2003,9.21142857142857
"486",16,7.74751785714286,3.67764549966475,2017,3.89557142857143
"487",16,7.74751785714286,3.67764549966475,2004,9.86571428571429
"488",16,7.74751785714286,3.67764549966475,1989,5.67357142857143
"489",16,7.74751785714286,3.67764549966475,2005,8.84128571428571
"490",16,7.74751785714286,3.67764549966475,2006,9.65728571428571
"491",16,7.74751785714286,3.67764549966475,2018,15.0207142857143
"492",16,7.74751785714286,3.67764549966475,2001,3.14185714285714
"493",16,7.74751785714286,3.67764549966475,2011,11.4858571428571
"494",16,7.74751785714286,3.67764549966475,1998,7.02042857142857
"495",16,7.74751785714286,3.67764549966475,2019,11.4605714285714
"496",16,7.74751785714286,3.67764549966475,1996,10.8334285714286
"497",16,7.74751785714286,3.67764549966475,2020,9.59371428571429
"498",16,7.74751785714286,3.67764549966475,2007,9.04414285714286
"499",16,7.74751785714286,3.67764549966475,1999,5.25457142857143
"500",16,7.74751785714286,3.67764549966475,1993,10.4078571428571
"501",16,7.74751785714286,3.67764549966475,1992,4.62842857142857
"502",16,7.74751785714286,3.67764549966475,1990,6.72071428571429
"503",16,7.74751785714286,3.67764549966475,2008,5.26885714285714
"504",16,7.74751785714286,3.67764549966475,2010,6.61528571428571
"505",16,7.74751785714286,3.67764549966475,2002,7.49628571428571
"506",16,7.74751785714286,3.67764549966475,2012,6.16628571428571
"507",16,7.74751785714286,3.67764549966475,2013,11.188
"508",16,7.74751785714286,3.67764549966475,1994,6.72114285714286
"509",16,7.74751785714286,3.67764549966475,1997,3.14157142857143
"510",16,7.74751785714286,3.67764549966475,2000,9.82728571428571
"511",16,7.74751785714286,3.67764549966475,1995,5.98985714285714
"512",16,7.74751785714286,3.67764549966475,2009,9.43571428571429
"513",17,10.1942232142857,3.48742011422355,1996,12.2325714285714
"514",17,10.1942232142857,3.48742011422355,2014,12.506
"515",17,10.1942232142857,3.48742011422355,1991,4.71957142857143
"516",17,10.1942232142857,3.48742011422355,2016,3.49314285714286
"517",17,10.1942232142857,3.48742011422355,2017,5.19028571428571
"518",17,10.1942232142857,3.48742011422355,2006,9.78028571428571
"519",17,10.1942232142857,3.48742011422355,1992,10.2511428571429
"520",17,10.1942232142857,3.48742011422355,2015,9.27957142857143
"521",17,10.1942232142857,3.48742011422355,2003,12.5412857142857
"522",17,10.1942232142857,3.48742011422355,2011,12.2758571428571
"523",17,10.1942232142857,3.48742011422355,2010,11.1412857142857
"524",17,10.1942232142857,3.48742011422355,2004,10.133
"525",17,10.1942232142857,3.48742011422355,1998,10.9242857142857
"526",17,10.1942232142857,3.48742011422355,1994,12.9398571428571
"527",17,10.1942232142857,3.48742011422355,2018,11.5185714285714
"528",17,10.1942232142857,3.48742011422355,1993,15.7984285714286
"529",17,10.1942232142857,3.48742011422355,1989,6.164
"530",17,10.1942232142857,3.48742011422355,2005,8.88828571428571
"531",17,10.1942232142857,3.48742011422355,1999,10.1235714285714
"532",17,10.1942232142857,3.48742011422355,2012,10.7894285714286
"533",17,10.1942232142857,3.48742011422355,2001,8.491
"534",17,10.1942232142857,3.48742011422355,2020,10.8845714285714
"535",17,10.1942232142857,3.48742011422355,1995,11.2827142857143
"536",17,10.1942232142857,3.48742011422355,2007,14.3862857142857
"537",17,10.1942232142857,3.48742011422355,1997,8.01228571428572
"538",17,10.1942232142857,3.48742011422355,2002,9.16028571428572
"539",17,10.1942232142857,3.48742011422355,1990,7.79014285714286
"540",17,10.1942232142857,3.48742011422355,2000,13.981
"541",17,10.1942232142857,3.48742011422355,2008,10.157
"542",17,10.1942232142857,3.48742011422355,2009,10.6184285714286
"543",17,10.1942232142857,3.48742011422355,2013,10.2135714285714
"544",17,10.1942232142857,3.48742011422355,2019,10.5474285714286
"545",18,10.3428080357143,3.29337605806647,2003,13.344
"546",18,10.3428080357143,3.29337605806647,2005,13.2861428571429
"547",18,10.3428080357143,3.29337605806647,2001,12.6407142857143
"548",18,10.3428080357143,3.29337605806647,2002,8.79042857142857
"549",18,10.3428080357143,3.29337605806647,2004,12.3304285714286
"550",18,10.3428080357143,3.29337605806647,1991,5.02042857142857
"551",18,10.3428080357143,3.29337605806647,1996,8.11728571428571
"552",18,10.3428080357143,3.29337605806647,2010,8.81314285714286
"553",18,10.3428080357143,3.29337605806647,2006,11.6195714285714
"554",18,10.3428080357143,3.29337605806647,2012,14.1801428571429
"555",18,10.3428080357143,3.29337605806647,2018,10.8861428571429
"556",18,10.3428080357143,3.29337605806647,1992,7.40414285714286
"557",18,10.3428080357143,3.29337605806647,1989,9.94985714285714
"558",18,10.3428080357143,3.29337605806647,1998,9.96571428571429
"559",18,10.3428080357143,3.29337605806647,1999,10.3362857142857
"560",18,10.3428080357143,3.29337605806647,2016,8.20242857142857
"561",18,10.3428080357143,3.29337605806647,2014,9.13657142857143
"562",18,10.3428080357143,3.29337605806647,1990,14.1702857142857
"563",18,10.3428080357143,3.29337605806647,2017,8.35014285714286
"564",18,10.3428080357143,3.29337605806647,1997,11.6757142857143
"565",18,10.3428080357143,3.29337605806647,2011,7.79257142857143
"566",18,10.3428080357143,3.29337605806647,2015,11.104
"567",18,10.3428080357143,3.29337605806647,1993,10.5944285714286
"568",18,10.3428080357143,3.29337605806647,2007,11.2785714285714
"569",18,10.3428080357143,3.29337605806647,2019,7.21328571428571
"570",18,10.3428080357143,3.29337605806647,2009,10.2488571428571
"571",18,10.3428080357143,3.29337605806647,1995,11.9951428571429
"572",18,10.3428080357143,3.29337605806647,2000,14.3521428571429
"573",18,10.3428080357143,3.29337605806647,2013,10.6198571428571
"574",18,10.3428080357143,3.29337605806647,2020,8.73742857142857
"575",18,10.3428080357143,3.29337605806647,2008,9.67842857142857
"576",18,10.3428080357143,3.29337605806647,1994,9.13557142857143
"577",19,11.5140133928571,3.52618212787187,2004,8.598
"578",19,11.5140133928571,3.52618212787187,2003,12.7001428571429
"579",19,11.5140133928571,3.52618212787187,2010,7.45685714285714
"580",19,11.5140133928571,3.52618212787187,1989,9.97571428571429
"581",19,11.5140133928571,3.52618212787187,2017,10.3145714285714
"582",19,11.5140133928571,3.52618212787187,1996,5.69314285714286
"583",19,11.5140133928571,3.52618212787187,2014,10.1008571428571
"584",19,11.5140133928571,3.52618212787187,1990,13.0372857142857
"585",19,11.5140133928571,3.52618212787187,2018,15.3251428571429
"586",19,11.5140133928571,3.52618212787187,1991,8.28271428571428
"587",19,11.5140133928571,3.52618212787187,2011,14.5605714285714
"588",19,11.5140133928571,3.52618212787187,2002,13.3031428571429
"589",19,11.5140133928571,3.52618212787187,2005,6.09557142857143
"590",19,11.5140133928571,3.52618212787187,1999,11.959
"591",19,11.5140133928571,3.52618212787187,2001,12.4685714285714
"592",19,11.5140133928571,3.52618212787187,1997,9.141
"593",19,11.5140133928571,3.52618212787187,1998,16.1975714285714
"594",19,11.5140133928571,3.52618212787187,2006,13.8992857142857
"595",19,11.5140133928571,3.52618212787187,2012,12.2181428571429
"596",19,11.5140133928571,3.52618212787187,2020,9.51214285714286
"597",19,11.5140133928571,3.52618212787187,1993,15.241
"598",19,11.5140133928571,3.52618212787187,2015,12.704
"599",19,11.5140133928571,3.52618212787187,2007,12.1824285714286
"600",19,11.5140133928571,3.52618212787187,2013,11.6815714285714
"601",19,11.5140133928571,3.52618212787187,2016,15.2758571428571
"602",19,11.5140133928571,3.52618212787187,2009,11.6024285714286
"603",19,11.5140133928571,3.52618212787187,2019,8.01814285714286
"604",19,11.5140133928571,3.52618212787187,1994,12.4364285714286
"605",19,11.5140133928571,3.52618212787187,1992,9.23728571428571
"606",19,11.5140133928571,3.52618212787187,2008,14.0314285714286
"607",19,11.5140133928571,3.52618212787187,2000,16.258
"608",19,11.5140133928571,3.52618212787187,1995,8.94042857142857
"609",20,11.6772723214286,3.33707571857719,1989,13.7492857142857
"610",20,11.6772723214286,3.33707571857719,2003,9.949
"611",20,11.6772723214286,3.33707571857719,2004,11.4294285714286
"612",20,11.6772723214286,3.33707571857719,2014,11.4801428571429
"613",20,11.6772723214286,3.33707571857719,1990,11.6187142857143
"614",20,11.6772723214286,3.33707571857719,1997,16.7535714285714
"615",20,11.6772723214286,3.33707571857719,2001,12.4141428571429
"616",20,11.6772723214286,3.33707571857719,2002,14.2378571428571
"617",20,11.6772723214286,3.33707571857719,2012,8.50971428571428
"618",20,11.6772723214286,3.33707571857719,2018,12.7472857142857
"619",20,11.6772723214286,3.33707571857719,2013,12.4944285714286
"620",20,11.6772723214286,3.33707571857719,2010,7.61328571428571
"621",20,11.6772723214286,3.33707571857719,2017,15.31
"622",20,11.6772723214286,3.33707571857719,1998,12.6244285714286
"623",20,11.6772723214286,3.33707571857719,1991,7.15628571428571
"624",20,11.6772723214286,3.33707571857719,2020,10.0017142857143
"625",20,11.6772723214286,3.33707571857719,2019,10.1164285714286
"626",20,11.6772723214286,3.33707571857719,2005,8.77142857142857
"627",20,11.6772723214286,3.33707571857719,1999,10.757
"628",20,11.6772723214286,3.33707571857719,2007,11.4798571428571
"629",20,11.6772723214286,3.33707571857719,2016,9.33314285714286
"630",20,11.6772723214286,3.33707571857719,2015,10.3635714285714
"631",20,11.6772723214286,3.33707571857719,1994,13.2951428571429
"632",20,11.6772723214286,3.33707571857719,2000,14.2805714285714
"633",20,11.6772723214286,3.33707571857719,1996,9.99985714285714
"634",20,11.6772723214286,3.33707571857719,2011,12.5775714285714
"635",20,11.6772723214286,3.33707571857719,2006,12.3038571428571
"636",20,11.6772723214286,3.33707571857719,1992,14.153
"637",20,11.6772723214286,3.33707571857719,1993,14.4107142857143
"638",20,11.6772723214286,3.33707571857719,2008,12.698
"639",20,11.6772723214286,3.33707571857719,2009,13.4878571428571
"640",20,11.6772723214286,3.33707571857719,1995,7.55542857142857
"641",21,12.9821517857143,3.36078289968734,2003,13.6684285714286
"642",21,12.9821517857143,3.36078289968734,2004,8.374
"643",21,12.9821517857143,3.36078289968734,1998,9.69742857142857
"644",21,12.9821517857143,3.36078289968734,2014,15.7935714285714
"645",21,12.9821517857143,3.36078289968734,1989,15.411
"646",21,12.9821517857143,3.36078289968734,2017,14.6188571428571
"647",21,12.9821517857143,3.36078289968734,1996,11.0864285714286
"648",21,12.9821517857143,3.36078289968734,2010,12.8107142857143
"649",21,12.9821517857143,3.36078289968734,1999,13.3611428571429
"650",21,12.9821517857143,3.36078289968734,2001,13.6982857142857
"651",21,12.9821517857143,3.36078289968734,1991,9.10471428571429
"652",21,12.9821517857143,3.36078289968734,2020,12.9338571428571
"653",21,12.9821517857143,3.36078289968734,1990,11.2301428571429
"654",21,12.9821517857143,3.36078289968734,2013,7.30471428571429
"655",21,12.9821517857143,3.36078289968734,2018,16.5148571428571
"656",21,12.9821517857143,3.36078289968734,2002,13.3602857142857
"657",21,12.9821517857143,3.36078289968734,2015,10.8721428571429
"658",21,12.9821517857143,3.36078289968734,2005,15.5677142857143
"659",21,12.9821517857143,3.36078289968734,2000,10.9271428571429
"660",21,12.9821517857143,3.36078289968734,1997,9.18685714285714
"661",21,12.9821517857143,3.36078289968734,2011,14.0902857142857
"662",21,12.9821517857143,3.36078289968734,2019,12.8325714285714
"663",21,12.9821517857143,3.36078289968734,1994,12.0165714285714
"664",21,12.9821517857143,3.36078289968734,2007,18.162
"665",21,12.9821517857143,3.36078289968734,1992,16.7115714285714
"666",21,12.9821517857143,3.36078289968734,2016,13.6488571428571
"667",21,12.9821517857143,3.36078289968734,2006,10.9877142857143
"668",21,12.9821517857143,3.36078289968734,1995,12.424
"669",21,12.9821517857143,3.36078289968734,2012,17.5811428571429
"670",21,12.9821517857143,3.36078289968734,1993,13.8228571428571
"671",21,12.9821517857143,3.36078289968734,2009,15.1718571428571
"672",21,12.9821517857143,3.36078289968734,2008,12.4571428571429
"673",22,13.59275,3.54374965331655,2017,18.306
"674",22,13.59275,3.54374965331655,2014,11.1184285714286
"675",22,13.59275,3.54374965331655,2015,12.5522857142857
"676",22,13.59275,3.54374965331655,2001,12.61
"677",22,13.59275,3.54374965331655,1991,11.4832857142857
"678",22,13.59275,3.54374965331655,2012,13.7911428571429
"679",22,13.59275,3.54374965331655,2010,11.8265714285714
"680",22,13.59275,3.54374965331655,2004,11.6634285714286
"681",22,13.59275,3.54374965331655,2005,14.9452857142857
"682",22,13.59275,3.54374965331655,2003,18.1922857142857
"683",22,13.59275,3.54374965331655,2020,13.591
"684",22,13.59275,3.54374965331655,2016,15.4457142857143
"685",22,13.59275,3.54374965331655,2002,12.4832857142857
"686",22,13.59275,3.54374965331655,2000,11.7794285714286
"687",22,13.59275,3.54374965331655,1992,16.1702857142857
"688",22,13.59275,3.54374965331655,2007,12.6052857142857
"689",22,13.59275,3.54374965331655,2011,14.9548571428571
"690",22,13.59275,3.54374965331655,1998,15.0174285714286
"691",22,13.59275,3.54374965331655,2013,10.6288571428571
"692",22,13.59275,3.54374965331655,1993,13.5078571428571
"693",22,13.59275,3.54374965331655,1996,13.0358571428571
"694",22,13.59275,3.54374965331655,2006,8.32128571428571
"695",22,13.59275,3.54374965331655,2018,19.3402857142857
"696",22,13.59275,3.54374965331655,1997,10.2162857142857
"697",22,13.59275,3.54374965331655,2008,18.5857142857143
"698",22,13.59275,3.54374965331655,1989,11.7087142857143
"699",22,13.59275,3.54374965331655,1999,16.8467142857143
"700",22,13.59275,3.54374965331655,1995,12.2821428571429
"701",22,13.59275,3.54374965331655,2009,12.6482857142857
"702",22,13.59275,3.54374965331655,1994,11.6902857142857
"703",22,13.59275,3.54374965331655,2019,15.5844285714286
"704",22,13.59275,3.54374965331655,1990,12.0352857142857
"705",23,14.6589910714286,3.749213931354,1991,10.3965714285714
"706",23,14.6589910714286,3.749213931354,2001,10.6738571428571
"707",23,14.6589910714286,3.749213931354,2012,11.7468571428571
"708",23,14.6589910714286,3.749213931354,2013,14.3514285714286
"709",23,14.6589910714286,3.749213931354,2004,15.4572857142857
"710",23,14.6589910714286,3.749213931354,2007,18.6891428571429
"711",23,14.6589910714286,3.749213931354,2014,18.5038571428571
"712",23,14.6589910714286,3.749213931354,1989,10.0472857142857
"713",23,14.6589910714286,3.749213931354,1990,11.0528571428571
"714",23,14.6589910714286,3.749213931354,2005,10.7537142857143
"715",23,14.6589910714286,3.749213931354,2000,15.5654285714286
"716",23,14.6589910714286,3.749213931354,2015,15.5574285714286
"717",23,14.6589910714286,3.749213931354,1998,16.889
"718",23,14.6589910714286,3.749213931354,2002,15.232
"719",23,14.6589910714286,3.749213931354,2008,17.1798571428571
"720",23,14.6589910714286,3.749213931354,2010,17.687
"721",23,14.6589910714286,3.749213931354,1994,11.2964285714286
"722",23,14.6589910714286,3.749213931354,2017,13.8817142857143
"723",23,14.6589910714286,3.749213931354,2006,11.924
"724",23,14.6589910714286,3.749213931354,1992,14.46
"725",23,14.6589910714286,3.749213931354,2016,16.7441428571429
"726",23,14.6589910714286,3.749213931354,2011,16.6574285714286
"727",23,14.6589910714286,3.749213931354,1999,12.4362857142857
"728",23,14.6589910714286,3.749213931354,2009,10.7848571428571
"729",23,14.6589910714286,3.749213931354,1996,17.913
"730",23,14.6589910714286,3.749213931354,2019,16.8157142857143
"731",23,14.6589910714286,3.749213931354,1995,11.1338571428571
"732",23,14.6589910714286,3.749213931354,2018,19.1488571428571
"733",23,14.6589910714286,3.749213931354,1993,17.5042857142857
"734",23,14.6589910714286,3.749213931354,2003,19.4205714285714
"735",23,14.6589910714286,3.749213931354,2020,12.5604285714286
"736",23,14.6589910714286,3.749213931354,1997,16.6225714285714
"737",24,14.4680580357143,2.89136716637427,2013,15.4348571428571
"738",24,14.4680580357143,2.89136716637427,2014,14.2904285714286
"739",24,14.4680580357143,2.89136716637427,1989,14.4504285714286
"740",24,14.4680580357143,2.89136716637427,2003,17.3888571428571
"741",24,14.4680580357143,2.89136716637427,2000,16.6995714285714
"742",24,14.4680580357143,2.89136716637427,2001,13.2921428571429
"743",24,14.4680580357143,2.89136716637427,2015,14.8777142857143
"744",24,14.4680580357143,2.89136716637427,2010,13.9642857142857
"745",24,14.4680580357143,2.89136716637427,1990,12.1028571428571
"746",24,14.4680580357143,2.89136716637427,1997,15.5531428571429
"747",24,14.4680580357143,2.89136716637427,2012,13.207
"748",24,14.4680580357143,2.89136716637427,2020,16.3428571428571
"749",24,14.4680580357143,2.89136716637427,1994,11.3362857142857
"750",24,14.4680580357143,2.89136716637427,1991,12.3938571428571
"751",24,14.4680580357143,2.89136716637427,1992,15.0295714285714
"752",24,14.4680580357143,2.89136716637427,2016,13.9797142857143
"753",24,14.4680580357143,2.89136716637427,2005,13.5072857142857
"754",24,14.4680580357143,2.89136716637427,1998,11.5224285714286
"755",24,14.4680580357143,2.89136716637427,2002,15.7802857142857
"756",24,14.4680580357143,2.89136716637427,1996,14.8677142857143
"757",24,14.4680580357143,2.89136716637427,2011,15.4901428571429
"758",24,14.4680580357143,2.89136716637427,2019,16.7657142857143
"759",24,14.4680580357143,2.89136716637427,1999,14.7115714285714
"760",24,14.4680580357143,2.89136716637427,2018,15.7492857142857
"761",24,14.4680580357143,2.89136716637427,2009,12.756
"762",24,14.4680580357143,2.89136716637427,2006,17.9535714285714
"763",24,14.4680580357143,2.89136716637427,2017,16.0411428571429
"764",24,14.4680580357143,2.89136716637427,1995,10.4175714285714
"765",24,14.4680580357143,2.89136716637427,2004,14.6432857142857
"766",24,14.4680580357143,2.89136716637427,1993,12.643
"767",24,14.4680580357143,2.89136716637427,2007,17.495
"768",24,14.4680580357143,2.89136716637427,2008,12.2902857142857
"769",25,15.2339508928571,3.38337932830359,2010,12.7607142857143
"770",25,15.2339508928571,3.38337932830359,2014,12.7071428571429
"771",25,15.2339508928571,3.38337932830359,2015,11.495
"772",25,15.2339508928571,3.38337932830359,2000,18.4082857142857
"773",25,15.2339508928571,3.38337932830359,2017,19.4595714285714
"774",25,15.2339508928571,3.38337932830359,2001,12.3714285714286
"775",25,15.2339508928571,3.38337932830359,2016,16.425
"776",25,15.2339508928571,3.38337932830359,1989,17.4822857142857
"777",25,15.2339508928571,3.38337932830359,1990,14.944
"778",25,15.2339508928571,3.38337932830359,1997,11.4788571428571
"779",25,15.2339508928571,3.38337932830359,2002,18.7131428571429
"780",25,15.2339508928571,3.38337932830359,1998,16.1437142857143
"781",25,15.2339508928571,3.38337932830359,2013,18.7162857142857
"782",25,15.2339508928571,3.38337932830359,2011,13.7361428571429
"783",25,15.2339508928571,3.38337932830359,2012,15.6522857142857
"784",25,15.2339508928571,3.38337932830359,2003,16.3591428571429
"785",25,15.2339508928571,3.38337932830359,2020,16.5367142857143
"786",25,15.2339508928571,3.38337932830359,1994,15.9691428571429
"787",25,15.2339508928571,3.38337932830359,2018,14.9058571428571
"788",25,15.2339508928571,3.38337932830359,2004,12.5204285714286
"789",25,15.2339508928571,3.38337932830359,2005,19.0114285714286
"790",25,15.2339508928571,3.38337932830359,2006,17.5917142857143
"791",25,15.2339508928571,3.38337932830359,1999,11.8748571428571
"792",25,15.2339508928571,3.38337932830359,2007,16.3931428571429
"793",25,15.2339508928571,3.38337932830359,1996,11.484
"794",25,15.2339508928571,3.38337932830359,1992,14.6428571428571
"795",25,15.2339508928571,3.38337932830359,2019,19.047
"796",25,15.2339508928571,3.38337932830359,1991,13.2188571428571
"797",25,15.2339508928571,3.38337932830359,2008,16.2
"798",25,15.2339508928571,3.38337932830359,1993,13.8947142857143
"799",25,15.2339508928571,3.38337932830359,1995,13.8752857142857
"800",25,15.2339508928571,3.38337932830359,2009,13.4674285714286
"801",26,16.0508928571429,3.12715550014725,2001,17.5217142857143
"802",26,16.0508928571429,3.12715550014725,2018,17.3095714285714
"803",26,16.0508928571429,3.12715550014725,2000,10.7221428571429
"804",26,16.0508928571429,3.12715550014725,1998,16.1291428571429
"805",26,16.0508928571429,3.12715550014725,2016,17.3445714285714
"806",26,16.0508928571429,3.12715550014725,2017,15.7964285714286
"807",26,16.0508928571429,3.12715550014725,1989,15.8615714285714
"808",26,16.0508928571429,3.12715550014725,1990,18.2772857142857
"809",26,16.0508928571429,3.12715550014725,2002,14.0152857142857
"810",26,16.0508928571429,3.12715550014725,2014,13.0707142857143
"811",26,16.0508928571429,3.12715550014725,2003,16.8122857142857
"812",26,16.0508928571429,3.12715550014725,2010,18.786
"813",26,16.0508928571429,3.12715550014725,2006,17.5031428571429
"814",26,16.0508928571429,3.12715550014725,1996,12.3128571428571
"815",26,16.0508928571429,3.12715550014725,2015,17.3465714285714
"816",26,16.0508928571429,3.12715550014725,2004,14.1817142857143
"817",26,16.0508928571429,3.12715550014725,1999,15.6917142857143
"818",26,16.0508928571429,3.12715550014725,2012,16.4345714285714
"819",26,16.0508928571429,3.12715550014725,1997,14.5191428571429
"820",26,16.0508928571429,3.12715550014725,2011,15.932
"821",26,16.0508928571429,3.12715550014725,2005,17.0302857142857
"822",26,16.0508928571429,3.12715550014725,2013,11.989
"823",26,16.0508928571429,3.12715550014725,2007,13.7107142857143
"824",26,16.0508928571429,3.12715550014725,1991,13.5447142857143
"825",26,16.0508928571429,3.12715550014725,2020,18.0315714285714
"826",26,16.0508928571429,3.12715550014725,2019,20.961
"827",26,16.0508928571429,3.12715550014725,1994,19.9494285714286
"828",26,16.0508928571429,3.12715550014725,1995,17.8415714285714
"829",26,16.0508928571429,3.12715550014725,2008,16.4734285714286
"830",26,16.0508928571429,3.12715550014725,1992,17.575
"831",26,16.0508928571429,3.12715550014725,1993,13.2612857142857
"832",26,16.0508928571429,3.12715550014725,2009,17.6921428571429
"833",27,16.6393482142857,3.20597369889768,2000,15.3191428571429
"834",27,16.6393482142857,3.20597369889768,2017,17.953
"835",27,16.6393482142857,3.20597369889768,1989,18.1232857142857
"836",27,16.6393482142857,3.20597369889768,2001,17.7754285714286
"837",27,16.6393482142857,3.20597369889768,2014,17.9558571428571
"838",27,16.6393482142857,3.20597369889768,2016,15.2325714285714
"839",27,16.6393482142857,3.20597369889768,2013,17.1848571428571
"840",27,16.6393482142857,3.20597369889768,1990,12.9478571428571
"841",27,16.6393482142857,3.20597369889768,1997,15.0937142857143
"842",27,16.6393482142857,3.20597369889768,2002,15.2188571428571
"843",27,16.6393482142857,3.20597369889768,2003,14.7431428571429
"844",27,16.6393482142857,3.20597369889768,2004,13.6425714285714
"845",27,16.6393482142857,3.20597369889768,2018,18.6247142857143
"846",27,16.6393482142857,3.20597369889768,2011,14.9161428571429
"847",27,16.6393482142857,3.20597369889768,2015,22.1032857142857
"848",27,16.6393482142857,3.20597369889768,2010,20.0017142857143
"849",27,16.6393482142857,3.20597369889768,1999,18.4548571428571
"850",27,16.6393482142857,3.20597369889768,1994,18.2567142857143
"851",27,16.6393482142857,3.20597369889768,1998,12.5887142857143
"852",27,16.6393482142857,3.20597369889768,1991,20.181
"853",27,16.6393482142857,3.20597369889768,2005,15.2554285714286
"854",27,16.6393482142857,3.20597369889768,2006,20.0614285714286
"855",27,16.6393482142857,3.20597369889768,2007,14.2992857142857
"856",27,16.6393482142857,3.20597369889768,2012,17.1561428571429
"857",27,16.6393482142857,3.20597369889768,2019,14.6711428571429
"858",27,16.6393482142857,3.20597369889768,1996,13.2941428571429
"859",27,16.6393482142857,3.20597369889768,1993,15.9907142857143
"860",27,16.6393482142857,3.20597369889768,1995,16.675
"861",27,16.6393482142857,3.20597369889768,2008,18.1402857142857
"862",27,16.6393482142857,3.20597369889768,2020,16.8485714285714
"863",27,16.6393482142857,3.20597369889768,1992,15.8177142857143
"864",27,16.6393482142857,3.20597369889768,2009,17.9318571428571
"865",28,16.3221116071429,3.18881117072731,2000,11.968
"866",28,16.3221116071429,3.18881117072731,2016,17.8115714285714
"867",28,16.3221116071429,3.18881117072731,2017,15.7898571428571
"868",28,16.3221116071429,3.18881117072731,2001,15.3891428571429
"869",28,16.3221116071429,3.18881117072731,2014,16.0368571428571
"870",28,16.3221116071429,3.18881117072731,2015,15.5087142857143
"871",28,16.3221116071429,3.18881117072731,1990,14.4494285714286
"872",28,16.3221116071429,3.18881117072731,1989,15.326
"873",28,16.3221116071429,3.18881117072731,2018,16.7241428571429
"874",28,16.3221116071429,3.18881117072731,2002,17.4007142857143
"875",28,16.3221116071429,3.18881117072731,1996,14.5397142857143
"876",28,16.3221116071429,3.18881117072731,2004,12.7338571428571
"877",28,16.3221116071429,3.18881117072731,1998,13.6062857142857
"878",28,16.3221116071429,3.18881117072731,2012,14.9368571428571
"879",28,16.3221116071429,3.18881117072731,1997,16.8248571428571
"880",28,16.3221116071429,3.18881117072731,2010,23.3752857142857
"881",28,16.3221116071429,3.18881117072731,2005,19.186
"882",28,16.3221116071429,3.18881117072731,1994,18.9284285714286
"883",28,16.3221116071429,3.18881117072731,2013,15.6174285714286
"884",28,16.3221116071429,3.18881117072731,2003,17.0685714285714
"885",28,16.3221116071429,3.18881117072731,1999,17.4417142857143
"886",28,16.3221116071429,3.18881117072731,2006,19.4245714285714
"887",28,16.3221116071429,3.18881117072731,1995,21.2707142857143
