"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_nee","mod_nee_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_nee","obs_nee_unc","date"
"545",3815,12.4644470771557,12.7020232998275,4.73328764930331,4.97874761221195,-7.42324137117045,-7.2392949476271,175,2010,11.44823931,1.497089273,4.57,0.93,-7.364156714,0.681119018,2010-06-11
"546",3822,13.4241717871821,13.499153109513,4.97980100440216,5.22234810245372,-7.79774641931883,-7.57097411550501,182,2010,13.3960929,1.435894401,4.5,0.91,-8.27373673,0.747196543,2010-06-18
"547",3829,13.1734688740791,13.2129786359714,5.19139988681052,5.42872035704747,-7.55792185640818,-7.3540131075498,189,2010,14.09029067,1.481711528,NA,-9999,-9.505309804,0.764042703,2010-06-25
"548",3836,11.4521968473932,11.5022681971199,5.35164587861198,5.58583198789103,-5.965975190106,-5.77107438093924,196,2010,11.47891979,1.500659333,4.49,0.91,-5.966550729,0.739193282,2010-07-02
"549",3843,12.2095737259154,12.2969167628438,5.44114317154928,5.67948042646814,-6.80322872649913,-6.67068261192766,203,2010,10.76449086,1.485615137,2.57,1.81,-5.437900501,0.734760546,2010-07-09
"550",3850,10.483424531009,10.9061795045491,5.48952044108155,5.73795182202335,-5.74968379652374,-5.44251454847613,210,2010,14.29529657,1.4334874,5.8,1.16,-10.31374307,0.719956698,2010-07-16
"551",3857,10.2485404183187,10.3806026091684,5.47232054690483,5.73812672304423,-5.46467219596721,-5.36562778556667,217,2010,11.24477648,1.203739195,4.2,0.84,-7.652274355,0.639498901,2010-07-23
"552",3864,9.76609241729105,9.87479117763914,5.40283998191549,5.68147558845708,-5.09168395316344,-4.99389569801802,224,2010,10.06246757,1.417603763,5.6,1.12,-5.587039822,0.657819579,2010-07-30
"553",3871,8.06917196053321,8.23189432767163,5.27152951342796,5.55976204500312,-3.87496412582369,-3.77963833293845,231,2010,7.6963064,1.232156269,1.4,1.51,-3.60513372,0.622632598,2010-08-06
"554",3878,10.6370620167922,10.865419723875,5.05692038724942,5.34679252209102,-5.68444414970513,-5.52726456549031,238,2010,7.149850055,1.30534311,5.23,1.07,-4.612769351,0.622933858,2010-08-13
"555",3885,7.1350661548908,7.2943255128021,4.79502582049525,5.06932419449915,-3.31603958956604,-3.23006059429993,245,2010,7.364376073,1.147377957,5.93,1.79,-4.623869093,0.617620633,2010-08-20
"556",3892,7.40114314108183,7.60322002126513,4.42082554298243,4.66516878424842,-3.50247297907569,-3.38160883522714,252,2010,7.083435095,1.368148789,4.12,1.51,-4.31305285,0.632708789,2010-08-27
"557",3899,6.96343687060286,7.1303848163268,3.97489990827881,4.1851105343556,-3.04183486046641,-2.95056617895177,259,2010,7.533540249,1.363005903,5.43,1.11,-4.443218758,0.652381501,2010-09-03
"558",3906,7.15105752812919,7.3402046019077,3.46321691836277,3.63749705860534,-3.2303732564146,-3.12784020742536,266,2010,6.927067671,1.524565629,4.74,1.07,-3.700917913,0.75304201,2010-09-10
"559",3913,3.10290734477447,3.19680541529239,2.92562288520154,3.06807688492787,-0.248371859681151,-0.170339934826126,273,2010,3.845179861,1.154494626,4.57,0.94,-0.80036704,0.660610176,2010-09-17
"560",3920,4.35270401949467,4.49465651968234,2.35514136354167,2.4802358795043,-1.03708251096364,-0.951499108099677,280,2010,4.662736801,1.373789931,NA,-9999,-1.499895147,0.695679406,2010-09-24
"561",3927,3.49546972067614,3.65305189533649,1.85218126392279,1.96646712381699,-0.630081108108368,-0.553921452800392,287,2010,2.533389297,1.477235166,3.06,1.2,-0.412185405,0.7430079,2010-10-01
"562",3934,1.57135536621371,1.68080206339511,1.4130904891953,1.53784298811382,0.757713591089102,0.837882060577936,294,2010,0.852402228,1.480133673,2.18,0.5,NA,0.911057024,2010-10-08
"563",3941,1.46068714789907,1.6128843372056,1.04406668429293,1.17739236343235,0.855654534972411,0.93787193168577,301,2010,0.89914977,1.446736905,1.36,0.29,NA,0.911057024,2010-10-15
"564",3948,0.86891042422508,1.01296924752003,0.763772761102407,0.905815138362339,1.56230724317802,1.64843991125042,308,2010,0.422964597,1.291978747,0.97,0.26,NA,0.911057024,2010-10-22
"565",3955,0.290720960044165,0.364564050424167,0.555426041992199,0.704224614257345,1.79273132532827,1.89592038445842,315,2010,0.184557642,1.615503965,NA,-9999,NA,0.911057024,2010-10-29
"566",3962,0.244549863819262,0.3322817645582,0.405262114737728,0.557874499891309,1.89552402914246,1.99232917762599,322,2010,0.12169855,1.534000821,0.2,0.25,NA,0.911057024,2010-11-05
"567",3969,0.15319682445023,0.225720445155056,0.304223402894271,0.454257586861543,1.72236582274773,1.82583354249096,329,2010,0.163309771,1.620714286,0.48,0.25,NA,0.911057024,2010-11-12
"568",3976,0.11667969355474,0.184745095837423,0.237751350579677,0.382700222723451,1.43488868498421,1.53124592336534,336,2010,0.045230105,1.403814713,NA,-9999,NA,0.911057024,2010-11-19
"569",3983,0.108227736825964,0.183197003150441,0.19399077033474,0.333210299289316,1.51430303520042,1.60200263227933,343,2010,NA,2.116306013,NA,-9999,NA,0.911057024,2010-11-26
"570",3990,0.0974603093694559,0.172924051928753,0.164098567361363,0.298434334173862,1.55129153044283,1.63723112903878,350,2010,0.063355431,1.400971575,NA,-9999,NA,0.911057024,2010-12-03
"571",3997,0.0699327941563181,0.131795975924421,0.144005306997185,0.274588040986794,1.58359543503788,1.68155914098597,357,2010,NA,2.116306013,NA,-9999,NA,0.911057024,2010-12-10
"572",4004,0.0632805220460087,0.124233351887126,0.130409506839477,0.258904444864143,1.487523630352,1.58421065023614,365,2010,NA,3.889264815,NA,-9999,NA,1.591836616,2010-12-17
"573",4011,0.0408955256413153,0.0830290711770314,0.12051245556386,0.247050095161481,1.6876903199423,1.80536581579164,7,2011,0.13353435,1.506531778,NA,-9999,1.67483424,0.641479284,2010-12-24
"574",4018,0.0585592973614564,0.121903991068625,0.114667301180658,0.240163808073427,1.89601384956253,2.00233565428514,14,2011,0.128063368,1.395057132,NA,-9999,1.70974802,0.636202276,2010-12-31
"575",4025,0.085271496737871,0.180278681067836,0.110934793697803,0.236464143154022,1.80817870535973,1.88762045082427,21,2011,0.179793451,1.349334281,NA,-9999,1.686365105,0.58565463,2011-01-07
"576",4032,0.0681154715891972,0.148905498459007,0.1087730561049,0.234737084097555,1.64992293616803,1.73599012655393,28,2011,0.170483847,1.529326722,NA,-9999,1.401843083,0.624799254,2011-01-14
"577",4039,0.0744154657387644,0.157999714285071,0.107332369572918,0.233984694090947,1.54323167844404,1.63018476578314,35,2011,0.096325612,1.497228672,NA,-9999,1.153713191,0.626309605,2011-01-21
"578",4046,0.144872595442978,0.316850156776031,0.106568195321195,0.233894335857405,1.85204639161714,1.93993909394286,42,2011,0.089148533,1.575849842,0.57,0.25,1.447881977,0.58,2011-01-28
"579",4053,0.0822078405182884,0.180562208184225,0.106953972698172,0.235800083512956,1.69123101029124,1.77076282931349,49,2011,0.082342361,1.405157759,0.62,0.25,1.366403606,0.639432298,2011-02-04
"580",4060,0.128833207034254,0.281552365654126,0.107080735437071,0.23672097358032,1.45813510129939,1.55737784820828,56,2011,0.522923315,1.514432998,NA,-9999,0.93176934,0.734353392,2011-02-11
"581",4067,0.229171779466287,0.498680352976341,0.108093773612243,0.238859317341988,1.63761135792041,1.78204252806618,63,2011,0.278639783,1.405788587,0.55,0.25,1.358195435,0.644422283,2011-02-18
"582",4074,0.25909982519776,0.560893495542885,0.110843047055714,0.243317718912121,1.69523346292907,1.85510127252337,70,2011,0.181419353,1.437429601,0.57,0.25,1.307629442,0.6495163,2011-02-25
"583",4081,0.175809288054445,0.37566241214991,0.115601242346386,0.248869979225035,1.91294921378154,2.01914135330615,77,2011,0.303344258,1.311068016,0.61,0.25,1.691365031,0.636616107,2011-03-04
"584",4088,0.389657190365447,0.791266475227869,0.124015427945237,0.254233108994554,1.77873105564279,2.02241143003068,84,2011,NA,2.116306013,0.5,0.25,2.158804022,0.719418375,2011-03-11
"585",4095,0.428323166222925,0.781328865862919,0.145724057460562,0.268456647541747,1.78622965323112,2.00146303394547,91,2011,0.36897214,1.419305985,0.83,0.25,2.470346985,0.654297803,2011-03-18
"586",4102,0.688047492578341,1.04847764550022,0.19326957723819,0.298173886827516,1.76049970910429,2.00103011934366,98,2011,0.71103928,1.598039075,1,0.25,2.811374109,0.607747256,2011-03-25
"587",4109,1.04301964544608,1.29287106838986,0.298361657666266,0.373325865455181,1.34123203491097,1.50598109613768,105,2011,1.706248419,1.334901615,1.12,0.25,1.224831383,0.632293979,2011-04-01
"588",4116,1.92370128782105,2.12191699944458,0.512232052822637,0.555664651599772,0.864255886419594,0.989627361016303,112,2011,2.671424897,1.559474639,1.5,0.32,1.368187998,0.679790686,2011-04-08
"589",4123,3.36503446500585,3.49329772279062,0.91243424853855,0.932701527738853,-0.263212018236635,-0.180441712852214,119,2011,4.90924954,1.502076714,1.78,0.38,-0.103234819,0.648011688,2011-04-15
"590",4130,5.28666998811324,5.38426607930487,1.54007186689428,1.58154427074364,-2.05499586830036,-1.95496606357849,126,2011,5.463198287,1.246707794,4.69,0.96,-1.401721746,0.627643789,2011-04-22
"591",4137,7.07226233506952,7.18314788743746,2.32008326567021,2.43087665327745,-3.04991111173785,-2.94669665202535,133,2011,8.345820821,1.58629332,4.37,0.89,-3.040265057,0.741321228,2011-04-29
"592",4144,8.91855098832933,9.13415388200109,3.04745482576509,3.24009846606999,-4.62419116468994,-4.51716598457704,140,2011,9.388390877,1.370972622,6.22,1.33,-4.60104748,0.67565698,2011-05-06
"593",4151,10.5298800966601,10.6905904076522,3.59888189587139,3.83099238697176,-5.84318204327174,-5.7474979013145,147,2011,10.59728913,1.397811204,5,1.03,-6.651728606,0.704474606,2011-05-13
"594",4158,11.3084210585857,11.4403963016405,4.00598514949485,4.24430996630798,-6.41968811203802,-6.31498148427154,154,2011,10.28455039,1.399055411,6.4,1.29,-6.299351977,0.698662281,2011-05-20
"595",4165,11.6814313052417,11.9354097180748,4.34876930271897,4.5834178965521,-6.59042429304169,-6.4321416525332,161,2011,11.05486184,1.413412942,6.01,1.37,-6.733183559,0.722557366,2011-05-27
"596",4172,12.6205117716577,12.8857849297535,4.65765687644062,4.8922958089883,-7.38621923424274,-7.20925172032609,168,2011,12.21448101,1.422642153,5.06,1.02,-7.360982353,0.696175972,2011-06-03
"597",4179,11.5408248061705,11.7161050439547,4.9432094798412,5.17838823359383,-6.6577865495274,-6.53732450456051,175,2011,11.17718578,1.216269824,4.15,1.34,-6.967699711,0.624212875,2011-06-10
"598",4186,13.200100991471,13.3912772058244,5.18361910614652,5.41700258224614,-7.81701018883319,-7.67761162958317,182,2011,9.804574338,1.585314829,NA,-9999,-6.256401678,0.753663277,2011-06-17
"599",4193,10.8514068100236,10.9745213329058,5.38847737291096,5.6200066944091,-6.06116410444983,-5.9548046486996,189,2011,9.40650759,1.465908431,5.31,1.12,-5.819896852,0.691197317,2011-06-24
"600",4200,11.9791646925976,12.129522864305,5.51881693191165,5.75244207318172,-6.81521797271081,-6.7066023097229,196,2011,9.775951022,1.252936276,3.07,1.5,-5.51247517,0.624799254,2011-07-01
"601",4207,11.6741895985131,11.8238346818432,5.60462428602986,5.84737210695556,-6.67365325172932,-6.55908137820264,203,2011,11.04394006,1.220724037,6.7,1.34,-7.095761681,0.64262043,2011-07-08
"602",4214,10.4375420664716,10.6156546701955,5.64341335585759,5.90027155682767,-5.7240338527817,-5.59987711516193,210,2011,10.42271601,1.312597508,NA,-9999,-6.777442931,0.681541449,2011-07-15
"603",4221,10.3067928429856,10.4469217155569,5.62395971804928,5.8941174935846,-5.49023946819484,-5.38293236088763,217,2011,8.573397943,1.30534311,2.1,0.42,-4.740700206,0.622632598,2011-07-22
"604",4228,10.7031429537631,10.9329581197243,5.54981704461349,5.83353871927094,-5.8527505491597,-5.69427789406853,224,2011,8.54053697,1.285056761,5.6,1.13,-4.78172127,0.648952255,2011-07-29
"605",4235,9.71130227303331,9.90035134347143,5.4212668738661,5.71635542725028,-4.98015767976779,-4.85461428006187,231,2011,NA,2.116306013,6,1.21,NA,0.911057024,2011-08-05
"606",4242,11.0392196148417,11.2709041020399,5.21472017642927,5.50985745546675,-5.82040294316188,-5.64801876463892,238,2011,NA,2.116306013,4.87,1.05,NA,0.911057024,2011-08-12
"607",4249,9.11554340922327,9.31510934424326,4.94536166418826,5.22577894602921,-4.71291402671705,-4.5898619105084,245,2011,8.495098303,1.306243729,5.06,1.03,-3.616064658,0.687189294,2011-08-19
"608",4256,8.01384069736978,8.192578275279,4.57538785662322,4.82564089513552,-3.71271405158158,-3.60859978770891,252,2011,6.224810841,1.472174562,4.77,0.97,-2.362219286,0.699550693,2011-08-26
"609",4263,7.95110512402716,8.12553022447217,4.11630593435809,4.33112812900008,-3.68421414098859,-3.581702897247,259,2011,6.608702887,1.523414205,4.88,0.99,-2.815333378,0.763605898,2011-09-02
"610",4270,6.18925579986268,6.34417800256574,3.59367652526087,3.77318515585479,-2.43127427217921,-2.34860564584442,266,2011,6.525551968,1.242798554,5.13,1.62,-3.353544526,0.620498077,2011-09-09
"611",4277,6.72949505645259,6.92455777370705,3.02380352228715,3.17213378255281,-2.62217318222958,-2.50775593657806,273,2011,5.919248664,1.483748371,4.31,0.93,-2.072905265,0.737687952,2011-09-16
"612",4284,4.77331097652888,4.9240306607934,2.46872456655626,2.59992593978314,-1.16268702832409,-1.06896137379048,280,2011,4.036912506,1.176040794,2.87,0.97,-1.348034136,0.607301113,2011-09-23
"613",4291,2.71626773746457,2.83970797275039,1.94389566593224,2.06428264445528,0.0199928375503644,0.0975136573780975,287,2011,2.490911557,1.168377097,2,0.5,-0.336428328,0.635261205,2011-09-30
"614",4298,2.44459389166745,2.60539304794748,1.47427891737862,1.6024434417756,0.157422360302752,0.235037837044169,294,2011,2.203974223,1.324264918,2.92,0.89,0.018085833,0.602300076,2011-10-07
"615",4305,1.89327899421622,2.09712819901326,1.09775342905656,1.23512404590934,0.637437214672813,0.736683386285525,301,2011,1.087943491,1.344049917,1.88,0.42,1.249570426,0.676263093,2011-10-14
"616",4312,1.25183921302186,1.45520187816978,0.806629740258828,0.953563383196071,1.33381392566969,1.44326946018363,308,2011,0.458335436,1.654321388,0.7,0.25,2.220635879,0.647722091,2011-10-21
"617",4319,0.67120965762053,0.833705785232769,0.589905099026384,0.747922702158499,1.52622348619186,1.61701405827541,315,2011,0.203897878,1.424065504,0.7,0.25,2.608063158,0.657051089,2011-10-28
"618",4326,0.437747026746563,0.588549019561321,0.434015213816536,0.596246393566521,1.5345478152353,1.62098757014046,322,2011,0.053456282,1.447565791,0.7,0.25,2.282973925,0.68220989,2011-11-04
"619",4333,0.353901388147522,0.52061387938352,0.327768233431376,0.488042202470349,1.75668426551901,1.84913544503202,329,2011,0.211567898,1.405788587,0.38,0.25,1.828878506,0.682664787,2011-11-11
"620",4340,0.197762543030533,0.312240294100208,0.257926617657046,0.413384506497324,1.84393229498986,1.91969083086261,336,2011,0.167390865,1.634535676,NA,-9999,1.877214824,0.58565463,2011-11-18
"621",4347,0.107504088838494,0.183520912971011,0.211016363002357,0.360311201202998,1.85727542334582,1.95916237735689,343,2011,0.138314316,1.37201957,NA,-9999,1.501781511,0.58565463,2011-11-25
"622",4354,0.0929599274112191,0.169177746284184,0.178206238264483,0.323138878383404,1.84507797255763,1.94378149746969,350,2011,0.10442079,1.436201278,NA,-9999,1.364728824,0.58,2011-12-02
"623",4361,0.0589482018440679,0.115457120407255,0.15626823471073,0.297309901446562,1.7926611718984,1.91061136755171,357,2011,0.093644669,1.349852936,NA,-9999,1.45973886,0.591255182,2011-12-09
"624",4368,0.0402569803455828,0.0792113462801513,0.14129116288976,0.279848524158792,1.88766393789779,2.01547030138429,365,2011,0.129005676,1.380343493,NA,-9999,1.521689649,0.58,2011-12-16
"625",4375,0.0461455748598572,0.0959178625504452,0.13020168380207,0.266911889150179,1.93902596174816,2.06296571572778,7,2012,0.0809977,1.653390733,NA,-9999,1.435861589,0.58,2011-12-23
"626",4382,0.0868206009579174,0.180352343502254,0.123884326640166,0.258865300910068,1.83983958602208,1.92567776785869,14,2012,0.180971735,1.601826125,NA,-9999,1.201350556,0.58,2011-12-30
"627",4389,0.106037673301884,0.222728716885541,0.12007101492287,0.255177913075711,1.69848995421215,1.7796753909396,21,2012,0.115781671,1.565518007,NA,-9999,1.238403403,0.58565463,2012-01-06
"628",4396,0.108680965499782,0.228675092659663,0.117856582916811,0.25370478719549,1.68202680896687,1.76505595254184,28,2012,0.176606376,1.47713807,NA,-9999,1.132085968,0.664331399,2012-01-13
"629",4403,0.0774349743307358,0.161249762677622,0.116626971806241,0.253397635125661,1.31964784085362,1.41330715801284,35,2012,0.088151701,1.514057034,0.34,0.25,0.748420141,0.722776463,2012-01-20
"630",4410,0.0796878808302854,0.167246257018009,0.115754385975826,0.25331485770318,1.26886379122862,1.36616306996707,42,2012,0.144213271,1.407991048,0.7,0.25,1.001333818,0.690015636,2012-01-27
"631",4417,0.151106216454917,0.327696674762974,0.115393036962217,0.253841197297847,1.60791422747875,1.70941377795343,49,2012,0.130767214,1.502507935,NA,-9999,0.944845157,0.61731678,2012-02-03
"632",4424,0.16012305495256,0.350462233629655,0.116144437083153,0.256135724791618,1.7668975552193,1.86318543534446,56,2012,0.185739529,1.635040553,0.5,0.25,1.164070364,0.58565463,2012-02-10
"633",4431,0.155752526945579,0.339619391673047,0.117433617926671,0.258929090519951,1.87871679657956,1.96840260388171,63,2012,0.297601669,1.384978426,0.43,0.25,1.758396446,0.58565463,2012-02-17
"634",4438,0.234234551538253,0.507225549933796,0.119462536516092,0.261906347483796,1.75886612752744,1.90220145413191,70,2012,0.382611729,1.587576168,0.39,0.25,1.553799954,0.634834399,2012-02-24
"635",4445,0.267314687387451,0.57099662894326,0.124089139261103,0.2669585483259,1.91151360979946,2.08676068320324,77,2012,0.147862709,1.474860011,0.5,0.25,2.040226588,0.654297803,2012-03-02
"636",4452,0.416210694781021,0.847813919914666,0.133724195720721,0.274078372861303,1.82663408693712,2.09500016448444,84,2012,NA,2.116306013,0.67,0.25,2.425478097,0.607301113,2012-03-09
"637",4459,0.461026080195241,0.841829056352899,0.156652997621758,0.28944537270122,1.80117137982211,2.03988577282981,91,2012,0.371085967,1.440122261,0.53,0.25,2.109670816,0.622933858,2012-03-16
"638",4466,0.450862811040942,0.692164130605771,0.207024885569268,0.321455003470336,1.58022601672222,1.71635124159567,98,2012,0.574296563,1.372881111,0.8,0.32,1.64097978,0.610227219,2012-03-23
"639",4473,0.860254337859885,1.07011435246917,0.315238447148922,0.39622383476954,1.36723130034308,1.49114856114944,105,2012,1.267952706,1.448973305,1.14,0.31,1.090523128,0.65159357,2012-03-30
"640",4480,1.71182262120388,1.84864221566271,0.538641295293888,0.586758479444069,0.730320863100638,0.797060243384806,112,2012,1.73267121,1.56473061,0.93,0.27,0.731782468,0.659181678,2012-04-06
"641",4487,3.03232140243148,3.10974652729649,0.956817813581214,0.980389817191053,-0.102375096083219,0.0117747754152075,119,2012,2.323384972,1.509942849,0.83,0.25,1.45730138,0.662401584,2012-04-13
"642",4494,4.96964773182379,5.09221492541619,1.61176946617995,1.65653842053816,-1.41547084755014,-1.31615598627662,126,2012,4.779562849,1.549112936,1.27,0.26,1.709064272,0.749639297,2012-04-20
"643",4501,6.13857440257667,6.33994319215764,2.42236301037104,2.53984359002329,-2.48000175992402,-2.38179038901908,133,2012,4.977467469,1.465937525,3.56,1.26,-0.115481,0.681656968,2012-04-27
"644",4508,9.03502923076656,9.35158575432759,3.16421898648048,3.36833549589213,-4.94367233706311,-4.75404983013549,140,2012,6.895309016,1.56685531,4.8,0.98,-2.819739003,0.723631296,2012-05-04
"645",4515,10.5877216598494,10.6336549065579,3.71934471236272,3.96747159691445,-5.62861880234814,-5.44051261374365,147,2012,10.43357196,1.464674711,5.5,1.1,-4.483991643,0.720728675,2012-05-11
"646",4522,11.5620919289101,11.7352569990991,4.13066316498373,4.38830405855257,-6.6195190435128,-6.51066647859555,154,2012,11.83991089,1.352080368,5.29,1.08,-7.076748469,0.677682946,2012-05-18
"647",4529,9.20405718539564,9.42004438397831,4.47690422632101,4.72964701541206,-4.92565063287547,-4.78893826257851,161,2012,8.679689889,1.288396693,NA,-9999,-4.871588501,0.675702747,2012-05-25
"648",4536,10.1731547839097,10.3989572994125,4.76288261894294,5.01568265819558,-5.58684853648187,-5.43916303112715,168,2012,10.71475995,1.417603763,NA,-9999,-6.217527193,0.698393687,2012-06-01
"649",4543,11.8532050078043,12.0777997101046,4.99815803143204,5.25418806307781,-6.76720629421747,-6.61859480288141,175,2012,10.27120861,1.172049573,NA,-9999,-6.494656403,0.659117169,2012-06-08
"650",4550,12.648534637837,12.8852652269235,5.21339581211104,5.47289244479463,-7.31254371193641,-7.14683361314174,182,2012,12.7684582,1.532606316,NA,-9999,-8.241012202,0.756841032,2012-06-15
"651",4557,10.6051342440212,10.7650958542526,5.40246031798244,5.6614586897767,-5.68534775876799,-5.56975308170662,189,2012,10.40892072,1.671024325,5.79,1.17,-6.903049515,0.81589034,2012-06-22
"652",4564,11.1930600616809,11.321902871891,5.52550090892846,5.78921523171732,-6.30138542998903,-6.20171769796607,196,2012,11.18128345,1.400346944,NA,-9999,-7.052343308,0.641772088,2012-06-29
"653",4571,10.956552408497,11.1312180673973,5.60271424233492,5.87466604506005,-6.14787146339639,-6.02528655724895,203,2012,11.20700133,1.453003958,NA,-9999,-6.667629058,0.657533606,2012-07-06
"654",4578,13.3764515572507,13.425039739881,5.63306229461368,5.91795095467871,-7.68804816981532,-7.47405389186902,210,2012,13.42814069,1.500480362,1,0.25,-8.66736523,0.776169723,2012-07-13
"655",4585,13.1476780623206,13.3463626438926,5.64082973451693,5.9372828963417,-7.61555696722415,-7.46079992152442,217,2012,12.11535756,1.416973716,5.55,1.24,-7.231302696,0.661967082,2012-07-20
"656",4592,10.5896791919543,10.8164196086135,5.5947045571687,5.90581160356389,-5.7438548063926,-5.59161297582273,224,2012,10.71865255,1.490309533,2.1,0.42,-6.185102547,0.63704172,2012-07-27
"657",4599,12.6087858789315,12.7121564622534,5.46323196280349,5.78521872093828,-7.18525991045385,-7.07576395724239,231,2012,13.1387251,1.514057034,5.51,1.12,-8.467317408,0.719118549,2012-08-03
"658",4606,11.1679982062221,11.3094489805723,5.28350188493453,5.60407782905191,-5.86651352876082,-5.732911290545,238,2012,10.04031794,1.288114149,5.81,2.05,-6.125096956,0.676491702,2012-08-10
"659",4613,9.60508621354519,9.88274252454944,5.01046468921754,5.31403669593236,-4.92407523043671,-4.75920253446232,245,2012,7.565747228,1.627480513,5.97,1.23,-4.252970424,0.756453272,2012-08-17
"660",4620,9.27707871411382,9.52637201174096,4.63930098536204,4.90817001595553,-4.71268854635952,-4.567016159305,252,2012,9.230220157,1.36295788,6.1,1.4,-5.788966484,0.671081902,2012-08-24
"661",4627,7.93582412810554,8.14556007495535,4.18516178552282,4.41610542742104,-3.68734333127515,-3.55936159219816,259,2012,7.707274818,1.517158088,1.02,0.25,-4.269473772,0.729422781,2012-08-31
"662",4634,7.37499017842579,7.57260401948572,3.65261411190671,3.84778483401377,-3.39842623734296,-3.2688066430369,266,2012,7.989500628,1.234113099,5,1.01,-5.154355397,0.622933858,2012-09-07
"663",4641,4.71574161266841,4.87498835449608,3.08395759490946,3.24807928574053,-1.31603887329737,-1.23684617060273,273,2012,5.44053858,1.425807794,5.33,1.17,-2.84531323,0.687047469,2012-09-14
"664",4648,4.29121074442597,4.44124607217332,2.49684514339302,2.63893911736221,-1.00443252633147,-0.928776268877294,280,2012,4.778856616,1.115820027,6.75,1.35,-2.557939795,0.59634885,2012-09-21
"665",4655,3.38612227535741,3.53440038728448,1.96090022737622,2.08827600382301,-0.50705861680231,-0.428639734156856,287,2012,3.635206677,1.253287312,NA,-9999,-1.470870373,0.622933858,2012-09-28
"666",4662,2.55299111941258,2.72996851247862,1.49352360283017,1.62784860276329,0.369361435378233,0.45961505662139,294,2012,2.866706662,1.269723774,3.58,1.52,1.196575028,0.612703833,2012-10-05
"667",4669,1.08386985042102,1.20189819221974,1.11280844146658,1.25643985751747,1.28275858965281,1.37607467378753,301,2012,0.653776613,1.485617368,1.38,0.28,2.877691019,0.622933858,2012-10-12
"668",4676,0.992350490830605,1.15757585389978,0.809293284706928,0.960444449480024,1.20849312299997,1.29059573767788,308,2012,0.377631994,1.436535334,0.57,0.25,2.331035783,0.607301113,2012-10-19
"669",4683,0.360391319263263,0.453958086637257,0.589345900279617,0.750064541718096,1.80234198659241,1.90172570384314,315,2012,0.255437808,1.375049188,0.3,0.25,2.721671095,0.58,2012-10-26
"670",4690,0.457441735820147,0.619726534572169,0.430617974801167,0.594161590386477,1.60200975035044,1.68713296932847,322,2012,0.366113378,1.399040714,0.68,0.25,2.971531803,0.648952255,2012-11-02
"671",4697,0.260593896235025,0.384101784044332,0.325535576780579,0.486665899777868,1.8160067310406,1.895050787331,329,2012,0.266460165,1.35935825,0.31,0.25,2.83610745,0.635517922,2012-11-09
"672",4704,0.118554976974998,0.193293415210292,0.255392289188775,0.410836246391056,1.88398924488101,1.98820547570591,336,2012,0.440222703,1.384497736,NA,-9999,2.325708824,0.657000176,2012-11-16
"673",4711,0.14215806759565,0.246962738129199,0.208289471853429,0.357236544827615,1.60866261771155,1.69196310835243,343,2012,0.19836875,1.469454218,NA,-9999,1.632383479,0.65159357,2012-11-23
"674",4718,0.0998105279262915,0.179606637120629,0.176387778232041,0.321029288515902,1.64599426975494,1.73659062613327,350,2012,0.196118711,1.451315968,NA,-9999,1.556148583,0.606545395,2012-11-30
"675",4725,0.0580137176896346,0.109918269710968,0.15479243462611,0.295515608874649,1.83462266093864,1.9610815416452,357,2012,0.197203157,1.255298736,NA,-9999,1.757883141,0.58565463,2012-12-07
"676",4732,0.0695758978037656,0.137936696095943,0.140002702895209,0.278037214741078,2.00564776769845,2.11786653681574,366,2012,0.131099947,1.545574719,NA,-9999,1.790682793,0.588688341,2012-12-14
"677",4739,0.0369859043919319,0.0756872408662076,0.128610747752603,0.264702006220115,1.99115369351856,2.12331243675389,7,2013,0.139458207,1.339871247,NA,-9999,1.828248359,0.591255182,2012-12-21
"678",4746,0.0577751249776896,0.132367587088306,0.122356684916727,0.256924078784236,1.68580798158148,1.78640330492567,14,2013,0.089000562,1.428441164,NA,-9999,1.361944995,0.627657107,2012-12-28
"679",4753,0.0490726600886312,0.103858884450963,0.118384379700209,0.25298865949591,1.49513856765442,1.60040000571971,21,2013,0.062549122,1.619593216,NA,-9999,0.720552222,0.627603809,2013-01-04
"680",4760,0.0706594966242528,0.149061785568572,0.115685314418114,0.250409228294731,1.51174489975066,1.59842097495919,28,2013,0.301816587,1.345130973,NA,-9999,1.282032177,0.626309605,2013-01-11
"681",4767,0.0606900003421418,0.134312527128275,0.114148529783535,0.249443874922133,1.88886916208483,1.99024621686243,35,2013,0.315290906,1.387919087,NA,-9999,1.410787556,0.58,2013-01-18
"682",4774,0.117214514406825,0.255647619497603,0.113166133142778,0.248964080811437,1.59098675201013,1.67585436055309,42,2013,0.161576509,1.545022241,0.5,0.25,1.219567129,0.59680318,2013-01-25
"683",4781,0.122002473954836,0.267002281387493,0.113223350617274,0.250217650076313,1.61373325640399,1.6993833093793,49,2013,0.169341369,1.690207135,0.9,0.25,1.439594752,0.591255182,2013-02-01
"684",4788,0.0883768550076387,0.194194477930489,0.113719595488269,0.251921819161302,1.56233697381954,1.64564299448429,56,2013,0.192370119,1.616045363,NA,-9999,1.265984081,0.58565463,2013-02-08
