doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms,SWC_1,SWC_1_unc,SWC_2,SWC_2_unc,SWC_3,SWC_3_unc
357,-1.87714285714286,2.67,0.512113095238095,389.197797619048,2.5745526,0.0384544642857143,2.41402116402116E-05,4.45483333333333,36.3786339285714,3.63786339285714,34.0680357142857,3.40722237190326,45.3190773809524,4.53190773809524
365,-0.99625,2.365,0.531588541666667,388.8671171875,2.19969045,0.09431328125,2.02546296296296E-06,4.21971354166667,35.8392265625,3.58392265625,32.78015625,3.27845087732663,45.1145833333333,4.51145833333333
7,-5.37,-1.43571428571429,-3.52767857142857,392.491636904762,1.48412442857143,0.0147690476190476,1.30621693121693E-05,3.03008928571429,34.3997767857143,3.43997767857143,29.7136607142857,2.97184623554726,44.8700892857143,4.48700892857143
14,0.727142857142857,5.38428571428571,3.08875,385.020014880952,1.59449065714286,0.055147619047619,4.51388888888889E-05,4.00915476190476,37.8016964285714,3.78016964285714,35.5556845238095,3.55596973227645,45.669494047619,4.56694940476191
21,-2.35285714285714,1.24428571428571,-0.368303571428571,385.429633928571,1.99670708571429,0.0513279761904762,2.66203703703704E-05,4.02673214285714,36.9004583333333,3.69004583333333,33.9343154761905,3.39385199819848,45.455744047619,4.54557440476191
28,-5.40142857142857,-1.29714285714286,-3.55300595238095,396.31755952381,3.22515977142857,0.0480592261904762,1.65343915343915E-06,2.7426130952381,35.2727261904762,3.52727261904762,31.6244047619048,3.16289163310213,44.8962202380952,4.48962202380952
35,3.13857142857143,6.32714285714286,4.72205357142857,382.0054375,2.25600557142857,0.149110714285714,4.92724867724868E-05,5.7687619047619,36.8482619047619,3.68482619047619,33.6128571428571,3.36171018536114,45.9550297619048,4.59550297619048
42,1.76142857142857,6.17714285714286,3.61080357142857,383.662907738095,2.71251591428571,0.145112202380952,4.21626984126984E-05,5.19803869047619,37.1003214285714,3.71003214285714,33.8252083333333,3.38294263995617,45.5095833333333,4.55095833333333
49,-0.491428571428571,3.06571428571429,1.46925595238095,386.707601190476,4.15387928571429,0.0571410714285714,8.26719576719577E-07,2.62826785714286,37.8667797619048,3.78667797619048,34.5522619047619,3.45563912245654,45.609494047619,4.5609494047619
56,-4.35428571428571,0.177142857142857,-2.23035714285714,386.032470238095,5.14760528571429,0.107928571428571,6.77910052910053E-06,3.78886011904762,35.3700267857143,3.53700267857143,30.6677083333333,3.06723606223643,44.980625,4.4980625
63,-3.61,0.285714285714286,-1.88107142857143,388.503294642857,6.79092428571429,0.0866434523809524,1.15740740740741E-06,2.91897023809524,34.0220952380952,3.40220952380952,27.9114583333333,2.79165699544797,44.7804166666667,4.47804166666667
70,-4.36285714285714,0.161428571428571,-2.06672619047619,390.324199404762,7.3886202,0.0825208333333333,1.63690476190476E-05,2.74663988095238,34.1335982142857,3.41335982142857,27.328125,2.73333457107904,44.7013392857143,4.47013392857143
77,3.81857142857143,9.25714285714286,6.38788690476191,388.598744047619,8.4199374,0.252591666666667,6.61375661375661E-07,3.49582738095238,36.5833511904762,3.65833511904762,30.918005952381,3.09226205843137,45.1272916666667,4.51272916666667
84,4.59428571428571,9.96857142857143,7.15901785714286,386.226785714286,8.36407182857143,0.26434375,4.51388888888889E-05,4.42012797619048,38.1943660714286,3.81943660714286,33.1817857142857,3.31860855618546,45.7365476190476,4.57365476190476
91,-0.782857142857143,6.50714285714286,2.9803869047619,387.580285714286,13.0737715714286,0.289549404761905,9.92063492063492E-07,2.5179494047619,37.0090922619048,3.70090922619048,31.5898511904762,3.15943676937265,45.2097023809524,4.52097023809524
98,3.77714285714286,9.81714285714286,6.53354166666667,385.840892857143,9.6700464,0.249685119047619,2.33134920634921E-05,3.40184226190476,37.1757083333333,3.71757083333333,31.7042261904762,3.17087264024722,45.2954464285714,4.52954464285714
105,2.18428571428571,7.45857142857143,4.51529761904762,383.203011904762,11.6778103714286,0.177136011904762,1.60383597883598E-05,2.27125595238095,38.4877113095238,3.84877113095238,33.7611904761905,3.37654165397019,45.5575,4.55575
112,7.38,14.7314285714286,11.1924880952381,380.544345238095,16.685973,0.615072023809524,5.62169312169312E-06,2.538125,36.6567321428571,3.66574456067011,30.9047704081633,3.09109670934602,45.2024702380952,4.52025432381896
119,7.21142857142857,14.3528571428571,10.7086607142857,379.969505952381,18.1481109428571,0.417066071428571,1.35582010582011E-05,2.3678244047619,37.1205029761905,3.71205029761905,31.2775595238095,3.12821211156694,45.3710119047619,4.53710119047619
126,8.58857142857143,15.9814285714286,12.1059523809524,382.094773809524,15.9589200857143,0.338642857142857,7.07671957671958E-05,2.84209523809524,37.8504880952381,3.78504880952381,32.3605654761905,3.23649744271298,45.5542857142857,4.55542857142857
133,5.45571428571429,10.56,7.73101190476191,383.732419642857,10.8068554285714,0.115773511904762,0.000113921957671958,3.04415178571429,43.7661904761905,4.37661904761905,39.3897619047619,3.93933841481509,47.5487797619048,4.75487797619048
140,8.02857142857143,15.0971428571429,11.673869047619,372.919285714286,17.7696303428571,0.413152678571429,8.76322751322751E-06,2.47777976190476,39.3488244047619,3.93488244047619,33.8699107142857,3.38741232140943,45.5639583333333,4.55639583333333
147,4.66571428571429,11.5142857142857,8.16229166666667,377.996613095238,16.6149750857143,0.30085,1.73611111111111E-05,3.10424404761905,39.396869047619,3.9396869047619,33.6383035714286,3.36425450715837,45.5015476190476,4.55015476190476
154,8.85571428571428,15.24,12.1753273809524,369.043068452381,18.8709410571429,0.452559226190476,1.32275132275132E-06,2.15883928571429,36.8313095238095,3.68313095238095,28.9487797619048,2.89537082501227,45.1191666666667,4.51191666666667
161,12.0614285714286,19.5128571428571,15.9281547619048,371.99144047619,18.5756592857143,0.57818630952381,5.20833333333333E-05,2.59221726190476,38.5448988095238,3.85448988095238,31.1777976190476,3.11823738048316,44.4529761904762,4.44529761904762
168,11.0542857142857,18.2457142857143,14.6009821428571,381.26255952381,18.9492608571429,0.414864880952381,9.75529100529101E-06,3.16592261904762,33.185306547619,3.31853065476191,24.2935416666667,2.4299414364137,42.7797916666667,4.27797916666667
175,8.99571428571429,15.9842857142857,12.1100297619048,382.104285714286,18.2721972857143,0.308014880952381,4.24933862433862E-05,3.2662380952381,32.4635119047619,3.24635119047619,23.4716666666667,2.34777449479517,41.1867857142857,4.11867857142857
182,10.6814285714286,17.6571428571429,14.1025595238095,369.896300595238,21.3266910857143,0.537720535714286,2.11640211640212E-05,3.37363095238095,35.5831845238095,3.55831845238095,26.9595833333333,2.69648753981342,40.2218452380952,4.02218452380952
189,9.92,16.8785714285714,13.2824404761905,369.622797619048,19.7271246857143,0.386566071428571,5.29100529100529E-05,3.22687797619048,39.2432916666667,3.92432916666667,34.7470238095238,3.47511299866576,39.7790476190476,3.97790476190476
196,9.38142857142857,14.65,11.9677380952381,376.372151785714,11.3097715714286,0.185845833333333,4.61309523809524E-05,3.50436607142857,42.4655744047619,4.24655744047619,40.9985416666667,4.10020217858017,39.7173511904762,3.97173511904762
203,14.3357142857143,22.0014285714286,17.6817261904762,376.676482142857,17.4727447714286,0.388002678571429,4.82804232804233E-05,2.82929761904762,42.8223988095238,4.28223988095238,40.7794047619048,4.07829035806086,40.52625,4.052625
210,12.01,19.6228571428571,15.8727678571429,373.861616071429,16.9048540285714,0.419538690476191,5.48941798941799E-05,2.2667619047619,41.7677857142857,4.17677857142857,35.8376785714286,3.58416597986057,44.0122321428571,4.40122321428571
217,16.6157142857143,23.8628571428571,20.2463095238095,367.001764880952,22.62015,1.03528452380952,0,1.81722321428571,33.1039732142857,3.31039732142857,22.9850595238095,2.29912664514816,40.7807738095238,4.07807738095238
224,16.4785714285714,25.4842857142857,21.215744047619,371.382321428571,22.6122986571429,1.18802619047619,0,2.76890476190476,24.6925208333333,2.46925208333333,16.8841666666667,1.68926154208795,37.480744047619,3.7480744047619
231,14.1085714285714,21.3371428571429,17.6816071428571,375.085973214286,14.8528175142857,0.486901190476191,1.86838624338624E-05,3.18502678571429,22.2944970238095,2.22944970238095,15.5385416666667,1.55477216612819,36.0160714285714,3.60160714285714
238,12.2342857142857,18.4714285714286,15.1104166666667,372.803452380952,13.7470672285714,0.411845535714286,4.16666666666667E-05,3.16063095238095,22.3256577380952,2.23256577380952,17.4099702380952,1.74181639509255,35.8983333333333,3.58983333333333
245,10.4814285714286,16.0842857142857,13.130625,374.622639880952,10.8009473142857,0.201948511904762,5.02645502645503E-05,3.29821130952381,30.0032232142857,3.00032232142857,23.8464880952381,2.3852470861659,34.2700595238095,3.42700595238095
252,14.08,21.9271428571429,17.7909821428571,371.164107142857,19.3404111428571,0.81461994047619,0,2.15564583333333,24.193619047619,2.4193619047619,16.9686904761905,1.69770971666747,33.6836607142857,3.36836607142857
259,10.35,18.0028571428571,14.4711011904762,371.865741071429,13.7748821142857,0.589219345238095,8.26719576719577E-06,3.49074404761905,19.686994047619,1.9686994047619,13.8724107142857,1.38826924894196,32.4892261904762,3.24892261904762
266,8.97428571428571,14.4585714285714,11.7735416666667,375.891113095238,11.0843202857143,0.390341071428571,2.43055555555556E-05,3.58660119047619,18.6247827380952,1.86247827380952,13.0348511904762,1.30457930877282,31.7689880952381,3.17689880952381
273,7.64428571428571,11.2042857142857,9.35657738095238,380.705077380952,4.01785714285714,0.0523702380952381,4.91071428571429E-05,3.6970119047619,29.7695595238095,2.97695595238095,25.7833333333333,2.57888667743997,32.1890476190476,3.21890476190476
280,9.37428571428571,15.9157142857143,12.4924107142857,373.35500297619,9.06937765714286,0.318519642857143,5.45634920634921E-06,2.76202976190476,27.0453928571429,2.70453928571429,20.8886607142857,2.08954903787038,32.6558928571429,3.26558928571429
287,3.26428571428571,9.50571428571429,6.2525,375.424375,8.99779011428571,0.202852678571429,8.26719576719577E-07,2.88346428571429,21.0967083333333,2.10967083333333,15.1227678571429,1.51322000842902,32.2716666666667,3.22716666666667
294,4.34714285714286,9.58142857142857,6.89601190476191,376.970208333333,4.46698825714286,0.13404494047619,1.30621693121693E-05,2.88163392857143,20.2116101190476,2.02116101190476,15.1574404761905,1.51668511405372,31.9159523809524,3.19159523809524
301,8.54857142857143,14.0771428571429,11.5133035714286,377.196916666667,7.02201008571429,0.32518125,6.94444444444444E-06,3.49137797619048,22.696125,2.2696125,23.9401785714286,2.39461379299846,32.092619047619,3.2092619047619
308,6.89428571428571,10.7614285714286,8.61690476190476,392.835476190476,2.97869657142857,0.0829735119047619,5.78703703703704E-06,2.55228869047619,21.3804642857143,2.13804642857143,22.1299702380952,2.21364169293257,32.016369047619,3.2016369047619
315,2.39,4.75428571428571,3.55125,389.650443452381,2.84383748571429,0.0625520833333333,2.5462962962963E-05,2.91031547619048,22.7680952380952,2.27680952380952,25.4905952380952,2.54961922122179,31.8545238095238,3.18545238095238
322,0.578571428571429,3.62285714285714,1.88300595238095,387.163392857143,2.03044294285714,0.0161866071428571,1.24007936507937E-05,3.81443452380952,34.3131517857143,3.43131517857143,32.7049107142857,3.27092732502475,31.5346428571429,3.15346428571429
329,-0.482857142857143,4.29142857142857,1.76029761904762,378.462985119048,1.99896608571429,0.0487464285714286,0.000103505291005291,4.01411607142857,39.5913511904762,3.95913511904762,34.3819047619048,3.43860545394008,43.8933333333333,4.38933333333333
336,0.6,3.83428571428571,2.2341369047619,389.565919642857,1.96145485714286,0.0713684523809524,4.79497354497355E-06,3.23302083333333,38.2824970238095,3.82824970238095,32.3225,3.23269141425525,45.2365476190476,4.52365476190476
343,-0.947142857142857,1.86142857142857,0.472946428571429,396.93243452381,1.54618328571429,0.0287303571428571,0,1.78922023809524,37.6435327380952,3.76435327380952,31.3310714285714,3.13356252305934,44.994880952381,4.4994880952381
350,-4.56285714285714,0.0628571428571428,-2.376875,412.260044642857,2.74201662857143,0.0575404761904762,1.65343915343915E-07,2.30702380952381,37.0993988095238,3.70993988095238,30.365744047619,3.03704425930125,44.883869047619,4.4883869047619
357,-3.80571428571429,0.347142857142857,-1.74925595238095,400.629160714286,2.88478542857143,0.0514008928571429,2.56283068783069E-05,4.19633333333333,38.3711428571429,3.83711428571429,31.5144642857143,3.15189915915075,45.3086011904762,4.53086011904762
366,-0.58,2.47333333333333,0.88287037037037,378.325185185185,1.0621856,0.027081712962963,1.32458847736626E-05,4.46607407407407,39.6721527777778,3.96721527777778,33.4468518518519,3.34511176275126,45.5821759259259,4.55821759259259
7,1.94,5.06857142857143,3.38324404761905,380.722392857143,1.23935914285714,0.0852351190476191,1.27314814814815E-05,5.38908333333333,40.7980654761905,4.07980654761905,34.4271726190476,3.44313169407105,45.8263392857143,4.58263392857143
14,2.54714285714286,6.04428571428571,4.34758928571429,383.510178571429,2.08464042857143,0.125914583333333,4.13359788359788E-06,4.84800297619048,39.9975327380952,3.99975327380952,32.3041071428571,3.23085237983284,45.4683035714286,4.54683035714286
21,-0.885714285714286,2.80714285714286,0.872559523809524,387.597863095238,2.55784062857143,0.0877508928571429,4.51388888888889E-05,4.73461904761905,41.3738660714286,4.13738660714286,33.9826785714286,3.39868770942402,45.6557738095238,4.56557738095238
28,-4.94285714285714,-2.56285714285714,-3.89970238095238,387.632767857143,3.05057494285714,0.0520065476190476,3.02579365079365E-05,3.42907142857143,42.205244047619,4.22052440476191,33.9816071428571,3.39858057980304,45.8124107142857,4.58124107142857
35,-2.80571428571429,0.105714285714286,-1.32291666666667,387.77094047619,2.94790551428571,0.0709452380952381,1.86838624338624E-05,3.83048214285714,42.2104851190476,4.22104851190476,33.9052380952381,3.39094462064001,45.6387797619048,4.56387797619048
42,-4.16,-0.137142857142857,-1.86270833333333,396.368392857143,4.9980474,0.0749821428571429,2.74470899470899E-05,3.02441369047619,40.573630952381,4.0573630952381,32.16375,3.21681859263537,45.6593452380952,4.56593452380952
49,-3.67428571428571,-0.0985714285714284,-1.93827380952381,383.65555952381,3.13212548571429,0.0489217261904762,4.59656084656085E-05,4.04431845238095,42.3610892857143,4.23610892857143,37.1644642857143,3.71683033964975,47.3426488095238,4.73426488095238
56,-5.05428571428571,-2.03571428571429,-3.62425595238095,389.184345238095,5.07261754285714,0.0429196428571429,1.43849206349206E-05,2.93611607142857,39.8786428571429,3.98786428571429,32.326130952381,3.23305445991935,45.431875,4.5431875
63,-8.33428571428571,-3.83571428571429,-5.96830357142857,388.08425297619,9.81226414285714,0.103409226190476,8.92857142857143E-06,3.33266666666667,39.8648988095238,3.98648988095238,32.2077976190476,3.22122274796309,45.3110714285714,4.53110714285714
70,-5.06428571428571,-0.714285714285714,-2.75488095238095,386.949928571429,7.38903857142857,0.0664982142857143,1.62037037037037E-05,3.32811011904762,40.0369583333333,4.00369583333333,32.0810416666667,3.20854890277266,45.2300892857143,4.52300892857143
77,3.15857142857143,8.79714285714286,5.63229166666667,383.927732142857,10.6451863714286,0.269545833333333,3.19113756613757E-05,4.23395535714286,43.4424196428571,4.34424196428571,34.6164880952381,3.46206097545627,46.2759821428571,4.62759821428571
84,1.77142857142857,10.1742857142857,5.88901785714286,388.584107142857,11.8764943714286,0.24500625,2.08333333333333E-05,2.59119642857143,42.2336547619048,4.22336547619048,35.06625,3.50703188008387,47.197380952381,4.7197380952381
91,2.91285714285714,9.62142857142857,6.10110119047619,394.02869047619,11.1411288,0.16884880952381,1.15740740740741E-06,2.70840178571429,40.4686845238095,4.04686845238095,33.570119047619,3.35743691616279,45.8415178571429,4.58415178571429
98,5.35571428571429,12.8271428571429,9.23235119047619,382.02494047619,14.8210053428571,0.548464583333333,1.60383597883598E-05,2.78305357142857,40.2860476190476,4.02860476190476,33.4342857142857,3.3438553093016,45.6047619047619,4.56047619047619
105,4.79142857142857,10.4585714285714,7.80008928571429,382.345595238095,10.873521,0.322685714285714,5.29100529100529E-06,2.21949702380952,40.7906547619048,4.07906547619048,33.8322619047619,3.38364790916898,45.8663095238095,4.58663095238095
112,5.21285714285714,12.3542857142857,8.75020833333333,380.290833333333,16.4794487142857,0.38278869047619,2.39748677248677E-05,2.94455654761905,40.734380952381,4.0734380952381,33.3954166666667,3.33996890115797,45.7635416666667,4.57635416666667
119,5.43714285714286,12.0214285714286,8.69434523809524,381.145041666667,13.5988997142857,0.313641369047619,2.69510582010582E-05,2.6351875,41.2610357142857,4.12610357142857,34.4378571428571,3.44420001788775,45.8109226190476,4.58109226190476
126,10.5714285714286,17.5714285714286,13.84875,377.220119047619,16.8990642,0.594919345238095,1.71957671957672E-05,2.95924404761905,40.8152827380952,4.08152827380952,32.9675,3.29718277925255,45.6953869047619,4.56953869047619
133,2.18428571428571,9.45428571428571,5.50008928571429,379.874479166667,18.5868648,0.207388392857143,3.27380952380952E-05,3.14010416666667,42.1305386904762,4.21305386904762,39.0176785714286,3.90213353543068,45.9702083333333,4.59702083333333
140,5.41285714285714,12.2928571428571,8.70199404761905,376.941202380952,15.8625141428571,0.343,5.72089947089947E-05,2.43652976190476,42.329943452381,4.2329943452381,40.5139583333333,4.05174800742226,46.1687797619048,4.61687797619048
147,12.5128571428571,19.7842857142857,16.2406845238095,374.539488095238,20.2738546285714,0.708749702380952,2.89351851851852E-05,2.78912202380952,42.5026577380952,4.25026577380952,39.9670535714286,3.99706234991575,46.0324702380952,4.60324702380952
154,11.3271428571429,19.5214285714286,15.6016071428571,373.914672619048,22.2714853714286,0.734548511904762,2.16600529100529E-05,2.92990178571429,40.8587380952381,4.08587380952381,38.4040773809524,3.84077925844761,45.7554464285714,4.57554464285714
161,7.16428571428571,13.11,10.2205357142857,374.302610119048,16.9812133714286,0.306184226190476,2.33134920634921E-05,3.25552678571429,41.496130952381,4.1496130952381,41.414375,4.14178201788866,45.1921130952381,4.51921130952381
168,10.3685714285714,17.0428571428571,13.8446726190476,371.215625,18.4153188857143,0.556342857142857,1.65343915343915E-06,2.61446130952381,38.7767232142857,3.87767232142857,34.6591666666667,3.46632832512694,44.4680059523809,4.44680059523809
175,15.2571428571429,23.6142857142857,19.5733333333333,367.252761904762,27.4322944285714,0.982794345238095,0,2.13463392857143,31.3736071428571,3.13736071428571,24.5178273809524,2.45236463685998,42.6496130952381,4.26496130952381
182,13.7814285714286,20.3814285714286,17.0314583333333,373.770148809524,16.9556207142857,0.505669940476191,9.19312169312169E-05,2.19502678571429,35.5122857142857,3.55122857142857,31.2394047619048,3.12439719243261,43.5255357142857,4.35255357142857
189,11.4771428571429,18.5128571428571,14.8864880952381,373.997178571429,17.2141498285714,0.417599107142857,2.19907407407407E-05,2.51230654761905,38.1630803571429,3.81630803571429,32.9250892857143,3.2929422652124,44.5666071428571,4.45666071428571
196,15.8742857142857,24.0528571428571,20.0102380952381,363.232113095238,24.3291929142857,1.01790863095238,1.38888888888889E-05,2.41138095238095,34.8480625,3.48480625,28.0117261904762,2.80168195179283,42.1108630952381,4.21108630952381
203,11.95,18.9714285714286,15.4215178571429,370.472630952381,17.5058614285714,0.51875,4.71230158730159E-05,3.52969345238095,31.0791071428571,3.10791071428571,25.4703273809524,2.54759288078541,39.4398214285714,3.94398214285714
210,13.6571428571429,22.0914285714286,17.7877083333333,374.312348214286,17.3552302285714,0.550038095238095,5.19179894179894E-05,2.69102976190476,32.4915297619048,3.24915297619048,28.1479166666667,2.81529853550839,38.0405952380952,3.80405952380952
217,11.6271428571429,18.7571428571429,15.1346726190476,370.873276785714,16.2766977428571,0.455898214285714,1.62037037037037E-05,2.92703869047619,32.2709077380952,3.22709077380952,26.7531547619048,2.67584876524139,36.7180357142857,3.67180357142857
224,9.20285714285714,15.0371428571429,11.6282142857143,370.388125,14.1674405142857,0.209855357142857,3.60449735449735E-05,3.34289285714286,36.1345089285714,3.61345089285714,33.85875,3.38629638881841,35.2666369047619,3.52666369047619
231,11.85,18.8342857142857,15.2179761904762,367.136571428571,15.7368684857143,0.426980654761905,1.73611111111111E-05,2.71379166666667,33.2050238095238,3.32050238095238,30.0408333333333,3.0045582688493,34.8128571428571,3.48128571428571
238,12.72,18.0885714285714,15.1787797619048,367.665833333333,9.61459174285714,0.249122619047619,4.1005291005291E-05,2.95446726190476,33.637380952381,3.3637380952381,29.9285119047619,2.99332790813742,36.3220833333333,3.63220833333333
245,14.2942857142857,22.6957142857143,18.5333928571429,366.914443452381,19.6959517714286,0.808398214285714,2.5297619047619E-05,2.12208928571429,26.8371696428571,2.68371696428571,21.597380952381,2.16039865703584,34.7755654761905,3.47755654761905
252,16.0142857142857,23.6,19.8640476190476,371.672738095238,17.9352987428571,1.03169285714286,1.65343915343915E-07,2.21672321428571,23.9643005952381,2.39643005952381,19.1978869047619,1.92053178400668,35.463005952381,3.5463005952381
259,12.3957142857143,17.47,14.797380952381,375.966744047619,7.84441542857143,0.252963095238095,5.12566137566138E-05,2.64437797619048,25.0969107142857,2.50969107142857,26.6067261904762,2.66120884243407,32.4859821428571,3.24859821428571
266,7.85714285714286,14.9585714285714,11.228125,373.671041666667,16.3661472,0.435901488095238,4.96031746031746E-07,2.16929464285714,26.1892380952381,2.61892380952381,22.5301785714286,2.25365107811839,37.826755952381,3.7826755952381
273,10.7085714285714,15.4457142857143,12.8935119047619,373.550258928571,9.2550906,0.372598214285714,2.57936507936508E-05,2.94658630952381,22.6645446428571,2.26645446428571,19.4204761904762,1.94278219879329,34.4591071428571,3.44591071428571
280,8.62142857142857,12.3042857142857,10.2578869047619,382.754672619048,5.07331928571429,0.0858627976190476,2.24867724867725E-05,3.32025,29.4810357142857,2.94810357142857,29.510744047619,2.95155786996298,32.3107142857143,3.23107142857143
287,7.91285714285714,15.3657142857143,11.650625,381.264729166667,11.289708,0.297725892857143,0,2.06841369047619,24.358244047619,2.43582440476191,20.025505952381,2.00326298917242,31.3462797619048,3.13462797619048
294,4.36,11.0142857142857,7.78818452380952,384.630488095238,9.24808628571428,0.203255654761905,1.15740740740741E-05,3.12089880952381,21.9821964285714,2.19821964285714,17.9404761904762,1.7948427721419,29.9169345238095,2.99169345238095
301,10.3185714285714,15.1328571428571,12.4506547619048,381.653720238095,5.59543988571429,0.238103273809524,3.35648148148148E-05,3.73535714285714,28.4312261904762,2.84312261904762,29.1521428571429,2.91570369703992,29.9800595238095,2.99800595238095
308,8.43428571428571,14.1428571428571,11.094375,393.17675,5.50358742857143,0.248417857142857,3.96825396825397E-06,2.86670535714286,26.8060982142857,2.68060982142857,25.6097321428571,2.5615303085438,30.2400595238095,3.02400595238095
315,5.42142857142857,9.38,7.35345238095238,390.54812202381,4.49402271428571,0.172726488095238,1.04166666666667E-05,3.55487202380952,32.827130952381,3.2827130952381,32.3713988095238,3.23758062851753,30.2135714285714,3.02135714285714
322,1.64857142857143,5.24714285714286,3.43199404761905,393.191616071429,2.93764242857143,0.0742550595238095,2.76124338624339E-05,3.14355357142857,35.0268303571429,3.50268303571429,34.0884821428571,3.40926676359279,34.2314880952381,3.42314880952381
329,-2.16,0.888571428571429,-0.529910714285714,391.969889880952,2.00950071428571,0.0338363095238095,1.86838624338624E-05,3.33240773809524,38.7011964285714,3.87011964285714,39.2624107142857,3.92660447056642,44.4501785714286,4.44501785714286
336,-2.52714285714286,0.105714285714286,-1.32056547619048,389.286181547619,2.77086368571429,0.0808764880952381,2.48015873015873E-06,2.78335714285714,38.1416458333333,3.81416458333333,38.4776785714286,3.84813866690915,44.6815476190476,4.46815476190476
343,0.854285714285714,3.27142857142857,2.16339285714286,388.362991071429,1.46756468571429,0.055346130952381,1.47156084656085E-05,2.82672916666667,39.0212202380952,3.90212202380952,39.5324107142857,3.95360198883617,45.2556547619048,4.52556547619048
350,-1.40285714285714,2.13142857142857,0.416428571428571,386.913196428571,1.16827585714286,0.0265026785714286,3.75330687830688E-05,3.73758035714286,38.8597886904762,3.88597886904762,39.1317261904762,3.9135372316823,45.0703273809524,4.50703273809524
357,-1.43285714285714,0.921428571428571,-0.229940476190476,391.828297619048,0.843280714285714,0.0140821428571429,3.19113756613757E-05,4.2398630952381,40.7197410714286,4.07197410714286,41.8196428571429,4.18230546520569,45.6569047619048,4.56569047619048
365,-4.69375,-1.13,-2.78033854166667,389.213822916667,1.5988113,0.0280375,2.51736111111111E-05,3.53577083333333,39.998734375,3.9998734375,40.323984375,4.0327522706028,45.5245052083333,4.55245052083333
7,-2.08571428571429,-0.377142857142857,-1.24690476190476,395.503616071429,0.791770628571429,0.0176699404761905,8.26719576719577E-07,2.78175595238095,40.5002708333333,4.05002708333333,41.0549702380952,4.10584455743376,45.6797023809524,4.56797023809524
14,-5.23,-1.04142857142857,-2.96931547619048,404.400410714286,3.53800517142857,0.0426907738095238,4.96031746031746E-06,3.40584821428571,39.0234196428571,3.90234196428571,38.7991964285714,3.88028738012126,45.2661309523809,4.52661309523809
21,-3.90285714285714,0.937142857142857,-1.62669642857143,397.001925595238,2.88899331428571,0.0444050595238095,1.96759259259259E-05,3.81105952380952,38.284244047619,3.8284244047619,38.1532142857143,3.8156953914871,45.1583928571429,4.51583928571429
28,-11.6357142857143,-5.62,-8.9128869047619,405.374017857143,4.54993765714286,0.0446127976190476,3.80291005291005E-06,3.20088392857143,35.6889464285714,3.56889464285714,41.158035602981,4.11681240935448,45.4411607142857,4.54411607142857
35,-6.64,-0.0942857142857143,-3.0775,401.454958333333,5.43093942857143,0.107607738095238,0,2.23902083333333,33.2002678571429,3.32002678571429,35.9712222222222,3.59767172204088,45.0634821428571,4.50634821428571
42,-3.35571428571429,-0.354285714285714,-1.83473214285714,395.684440476191,3.21598594285714,0.0264940476190476,3.85251322751323E-05,3.58524404761905,34.0041875,3.40041875,36.7721423758865,3.67780167262373,45.3216964285714,4.53216964285714
49,-1.74571428571429,1.77142857142857,0.113809523809524,394.029556547619,3.95156211428571,0.0644029761904762,1.50462962962963E-05,3.18952083333333,38.3615744047619,3.83615744047619,40.1367261904762,4.01402810281544,45.645625,4.5645625
56,-3.51857142857143,-1.17571428571429,-2.51404761904762,393.196970238095,2.93718137142857,0.021316369047619,1.43849206349206E-05,3.54128571428571,39.7167797619048,3.97167797619048,40.1894642857143,4.01930144590159,45.7378869047619,4.57378869047619
63,-5.39857142857143,-1.88142857142857,-3.76681547619048,393.90074702381,5.82927068571429,0.0386226190476191,1.85185185185185E-05,3.23969642857143,37.7169077380952,3.77169077380952,37.4314880952381,3.74352998218781,45.3050595238095,4.53050595238095
70,-3.78428571428571,1.20714285714286,-1.2078869047619,393.856994047619,6.13478777142857,0.0563985119047619,6.13425925925926E-05,3.27691964285714,39.3806964285714,3.93806964285714,38.9985416666667,3.900220024379,45.3740476190476,4.53740476190476
77,-5.90571428571429,-3.30285714285714,-4.71011904761905,395.68662797619,6.53282202857143,0.0311443452380952,1.48809523809524E-06,2.94771726190476,39.6476577380952,3.96476577380952,39.1868452380952,3.91904862363863,45.5422023809524,4.55422023809524
84,-2.14714285714286,4.64285714285714,0.825565476190476,391.452410714286,11.9184955714286,0.146994047619048,1.28968253968254E-05,2.26613095238095,39.8146041666667,3.98146041666667,39.3541964285714,3.93578219451806,45.4758333333333,4.54758333333333
91,6.29714285714286,11.3871428571429,8.81080357142857,388.536369047619,8.09399314285714,0.193182142857143,6.33730158730159E-05,4.11934821428571,47.8019017857143,4.78019017857143,47.9389285714286,4.79419048881716,49.2836607142857,4.92836607142857
98,1.71285714285714,7.9,4.69630952380952,390.303095238095,14.4507774857143,0.308341666666667,1.50462962962963E-05,3.36791071428571,40.3247678571429,4.03247678571429,40.0815476190476,4.00851073500863,46.7216369047619,4.67216369047619
105,2.12,7.41142857142857,4.76315476190476,389.701726190476,10.5261639428571,0.23375,1.38888888888889E-05,3.08872023809524,39.5653392857143,3.95653392857143,39.4055952380952,3.94092160261855,45.6040476190476,4.56040476190476
112,6.69714285714286,13.3657142857143,10.1932142857143,388.558630952381,13.6962370285714,0.442021130952381,2.23214285714286E-05,2.62965476190476,40.4389851190476,4.04389851190476,40.0595833333333,4.00631450159649,45.8510714285714,4.58510714285714
