doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms
175,9.44571428571428,15.4828571428571,12.3765476190476,361.924526785714,17.1162874285714,0.407074404761905,1.32275132275132E-06,3.09836904761905
182,13.6042857142857,22.1185714285714,17.9933333333333,361.506657738095,22.4431930285714,0.703486607142857,3.63756613756614E-06,2.48339880952381
189,13.6914285714286,21.2542857142857,17.5838988095238,364.325592261905,22.6641003428571,0.674695238095238,0,3.21760119047619
196,11.5114285714286,18.1871428571429,14.7332738095238,362.821851190476,16.3767396857143,0.426585119047619,4.44775132275132E-05,3.33547321428571
203,11.3185714285714,17.7885714285714,14.4706547619048,357.756764880952,19.8549303428571,0.466729761904762,3.40608465608466E-05,2.61784821428571
210,18.07,25.3471428571429,21.6333928571429,360.824113095238,24.2620398,1.1688369047619,0,1.88016369047619
217,14.6928571428571,22.4142857142857,18.426755952381,363.878949404762,18.1188,0.722838690476191,3.30687830687831E-07,3.08803273809524
224,11.5371428571429,17.3571428571429,14.4450744047619,372.329035714286,14.4004798285714,0.399361607142857,1.58730158730159E-05,3.79447916666667
231,17.0985714285714,24.9228571428571,21.0767857142857,368.141892857143,17.815203,1.00788392857143,3.96825396825397E-06,2.72881845238095
238,17.42,24.8357142857143,21.0577083333333,365.248086309524,16.7105039142857,0.989506845238095,1.27314814814815E-05,2.10747321428571
245,10.4128571428571,18.5257142857143,14.4254464285714,363.796946428571,14.5203253714286,0.537158928571429,1.00859788359788E-05,2.93740476190476
252,8.63142857142857,13.0371428571429,10.5916666666667,363.314848214286,7.53496842857143,0.138962797619048,7.90343915343915E-05,4.21664880952381
259,7.93285714285714,10.68,9.15020833333333,363.625327380952,5.49424337142857,0.11500505952381,5.6712962962963E-05,4.101875
266,6.84714285714286,12.1042857142857,9.2135119047619,363.040196428571,8.80819585714286,0.198552380952381,1.30621693121693E-05,3.33213392857143
273,9.10285714285714,13.8285714285714,11.398125,368.1031875,7.02316362857143,0.18872380952381,1.5542328042328E-05,2.814875
280,11.0871428571429,16.4071428571429,13.6869047619048,388.688357142857,6.43244014285714,0.262452678571429,1.5542328042328E-05,3.2923244047619
287,10.3714285714286,16.6357142857143,13.3227083333333,388.984854166667,8.91671528571429,0.423248214285714,1.65343915343915E-06,3.8074494047619
294,8.79428571428571,13.23,11.0145535714286,391.860035714286,6.86401302857143,0.151203869047619,1.32275132275132E-06,2.24008333333333
301,8.30285714285714,11.3114285714286,9.69723214285714,379.185166666667,4.12870808571429,0.103077678571429,5.12566137566138E-06,3.12770535714286
308,5.46571428571429,10.1771428571429,7.88127976190476,374.783910714286,5.02618242857143,0.196731547619048,2.97619047619048E-06,4.19783630952381
315,-0.242857142857143,4.33714285714286,2.20895833333333,373.297952380952,3.32653602857143,0.108795833333333,3.88558201058201E-05,3.90941071428571
322,0.287142857142857,3.83714285714286,1.97714285714286,374.573357142857,3.67457708571429,0.0819994047619048,3.96825396825397E-06,2.20620535714286
329,1.05857142857143,3.65,2.3778869047619,370.91750297619,2.11170342857143,0.0666633928571429,9.25925925925926E-06,3.68752380952381
336,2.95571428571429,5.04142857142857,3.85744047619048,377.328232142857,1.08659905714286,0.0360467261904762,2.13293650793651E-05,2.93640773809524
343,-1.18428571428571,2.96571428571429,1.13699404761905,381.050172619048,0.989532,0.0408327380952381,1.38888888888889E-05,2.93427678571429
350,-6.64785714285714,-1.82714285714286,-3.80701785714286,384.197023809524,1.84958537142857,0.0669619047619048,6.61375661375661E-07,2.45164285714286
