"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_nee","mod_nee_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_nee","obs_nee_unc","date"
"149",1043,0.452967859161333,0.475162309404297,1.09355741950801,1.15660740974363,1.47932204072704,1.63785680024631,315,2017,0.478949861,1.43304632,0.89,0.25,1.461126359,0.58565463,2017-11-08
"150",1050,0.510590543896827,0.539243128913348,0.93376742908271,0.993684270630491,1.36285210704641,1.51449826499258,322,2017,0.674634143,1.341930448,0.3,0.25,1.007345388,0.59634885,2017-11-15
"151",1057,0.398988400336399,0.423534721896587,0.810930427259244,0.866128709064688,1.54618712256948,1.70436584140833,329,2017,0.418513936,1.404930523,NA,-9999,0.699492405,0.58,2017-11-22
"152",1064,0.304091463435107,0.323235288271141,0.715382093362137,0.764468248210622,1.43625126822424,1.576988159781,336,2017,NA,2.116306013,NA,-9999,0.676223554,0.58,2017-11-29
"153",1071,0.336562121413847,0.359475974523594,0.639856466230661,0.686731388143,1.42749531036966,1.56727586354494,343,2017,0.245329477,1.433533961,NA,-9999,0.115234212,0.59634885,2017-12-06
"154",1078,0.26578268772818,0.283613573518403,0.583326773932085,0.628037709995381,1.49302088290737,1.63925494285312,350,2017,NA,2.116306013,NA,-9999,0.0079732,0.58565463,2017-12-13
"155",1085,0.232302693242572,0.249281563001782,0.538810516202496,0.580848956341498,1.55020093688441,1.70043800536365,357,2017,0.198508595,1.408395326,NA,-9999,0.033889613,0.58,2017-12-20
"156",1092,0.222338290111735,0.23977734473039,0.504712830710776,0.544267381384422,1.60148016488586,1.75637943537998,365,2017,0.663581145,1.530788031,NA,-9999,-0.32488834,0.58,2017-12-27
"157",1099,0.17142188791518,0.183736238584752,0.475137507929594,0.514060110403601,1.65957695183694,1.81881273303768,7,2018,1.668311287,1.173212514,NA,-9999,-0.715330188,0.628982257,2018-01-03
"158",1106,0.229262387057356,0.246694053486712,0.455317556217207,0.492459241978028,1.51448614640898,1.6634214305725,14,2018,NA,2.116306013,NA,-9999,NA,0.911057024,2018-01-10
"159",1113,0.269652826814761,0.290986922908386,0.440084019044916,0.478005101009392,1.45105504420276,1.60012578773933,21,2018,NA,2.116306013,NA,-9999,NA,0.911057024,2018-01-17
"160",1120,0.248484845032717,0.270244096237958,0.42913081545583,0.46625633807415,1.61177318367718,1.76547452536272,28,2018,NA,2.116306013,NA,-9999,NA,0.911057024,2018-01-24
"161",1127,0.317786890335529,0.343392175418537,0.420763332875176,0.456101557857908,1.45599144105681,1.60413031760917,35,2018,NA,2.116306013,NA,-9999,0.933354552,0.715033242,2018-01-31
"162",1134,0.308270925600225,0.332834824481435,0.415888068424345,0.451715447681309,1.29738703040582,1.43499901011184,42,2018,NA,2.116306013,0.21,0.25,0.959183062,0.703569058,2018-02-07
"163",1141,0.481326009256808,0.522566198343649,0.412433333272215,0.449287631369951,1.25848051425721,1.40020577182334,49,2018,0.354697243,1.551265919,0.43,0.25,1.174339545,0.601849895,2018-02-14
"164",1148,0.462065175813425,0.502465400994688,0.411865356185502,0.44946914462371,1.14630263617266,1.27748515702634,56,2018,NA,2.116306013,0.83,0.25,1.306434328,0.631976765,2018-02-21
"165",1155,0.387699893226788,0.422537750840885,0.411812635130267,0.450055148824931,1.07730732149281,1.19394956470809,63,2018,NA,2.116306013,0.6,0.25,0.814552519,0.631847139,2018-02-28
"166",1162,0.767819424035259,0.834902279491563,0.412156621404032,0.4504780540904,1.24979184547768,1.40700974902552,70,2018,NA,2.116306013,0.63,0.25,1.0096633,0.627471602,2018-03-07
"167",1169,0.58834090525349,0.640054238865433,0.418050070359772,0.457178623647062,1.20106697546742,1.33955252928226,77,2018,0.50152409,1.434183233,0.56,0.25,1.145088436,0.601849895,2018-03-14
"168",1176,0.815255731351735,0.888663602636326,0.423887962349621,0.463353195571774,1.02560755379881,1.16607631514385,84,2018,0.276111822,1.51910041,NA,-9999,1.542796228,0.663610906,2018-03-21
"169",1183,0.774841862860932,0.84133513637287,0.437477754361063,0.475856908073899,1.19471250157905,1.34368201842513,91,2018,0.496529147,1.404940385,0.41,0.26,1.45110686,0.611954787,2018-03-28
"170",1190,1.48421984356036,1.5987968419778,0.465635612691064,0.50394175476555,0.866353674354305,1.03312296314957,98,2018,0.795770167,1.51910041,0.64,0.25,2.145839068,0.637170289,2018-04-04
"171",1197,1.64735661850317,1.73826378295161,0.547310424631072,0.581541942804633,0.890139561763644,1.06442207845632,105,2018,NA,2.116306013,1.04,0.25,2.987880033,0.67177564,2018-04-11
"172",1204,2.47358557323556,2.58282406523644,0.732618767385371,0.76834550813054,0.46871894372759,0.641560105419319,112,2018,NA,2.116306013,1.2,0.25,1.998208584,0.766503734,2018-04-18
"173",1211,3.61265535037635,3.74079447662101,1.14287711913098,1.19309714443331,-0.567241321287556,-0.405208490574711,119,2018,6.318071331,1.204375413,1.74,0.36,-0.301862573,0.59680318,2018-04-25
"174",1218,5.71581472186528,5.85985494584509,1.8988294403209,1.96565143412081,-2.17117588370147,-2.02217410364047,126,2018,7.079498459,1.361206314,4.61,0.94,-2.193820241,0.59634885,2018-05-02
"175",1225,7.95363966741104,8.07052206789779,2.98504924032055,3.07385740653391,-3.59854213267125,-3.42818544546742,133,2018,9.880221045,1.5611025,5.13,1.04,-3.840214156,0.632998576,2018-05-09
"176",1232,9.69101937271293,9.78616220235929,4.13759898621176,4.23914365047743,-4.99359084479654,-4.79385681407517,140,2018,10.00254459,1.440603786,5.4,1.09,-4.776364213,0.59634885,2018-05-16
"177",1239,10.5134959843867,10.6026402619239,5.05022101502099,5.1428691878676,-5.42548856632598,-5.20932710457579,147,2018,12.2087576,1.439506478,NA,-9999,-4.970549884,0.68785308,2018-05-23
"178",1246,11.3262110807869,11.4210024070204,5.66225766944707,5.74674149532716,-5.8913579700515,-5.65820223535817,154,2018,12.25351418,1.641947261,5.76,1.52,-5.360537087,0.652790359,2018-05-30
"179",1253,11.9576490161722,12.0554784157933,6.08837716028316,6.18521506429143,-6.34635585548045,-6.09520536710516,161,2018,11.78869419,1.496554683,5.2,2.11,-6.40737513,0.726395796,2018-06-06
"180",1260,11.4601437219351,11.5399770510202,6.43678216192283,6.53980064341857,-6.16380503045971,-5.93119399787132,168,2018,11.02777346,1.457391542,4.67,0.94,-7.162899178,0.732378078,2018-06-13
"181",1267,11.6307897101762,11.7107708745627,6.71459500342,6.82328519467134,-6.34291284279087,-6.10383366315343,175,2018,10.44290065,1.544252913,4.45,0.91,-6.817329904,0.678486389,2018-06-20
"182",1274,13.425131461974,13.5246804790518,6.91594296648063,7.01514661903269,-7.55870687996679,-7.27874378527129,182,2018,9.764354646,1.350805073,NA,-9999,-5.896583003,0.718851213,2018-06-27
"183",1281,10.3473564595153,10.6449159436897,7.05270460984864,7.14681151506767,-5.19675878843313,-4.87257868987126,189,2018,9.832067385,1.442888257,3.27,1.84,-6.026146328,0.7694796,2018-07-04
"184",1288,6.52695286370385,6.67379071582786,7.06433697596038,7.16114728811911,-2.49676815382697,-2.32021099215316,196,2018,9.915027611,1.515888662,4.82,0.98,-5.814131609,0.759723115,2018-07-11
"185",1295,4.80269304580955,4.93414433976942,6.93499404149382,7.03541335904591,-1.08276953940876,-0.896387156580845,203,2018,NA,2.116306013,2.15,1.32,-2.214758212,0.760568164,2018-07-18
"186",1302,3.36943047994986,3.47576455645748,6.70333664253737,6.82281516621397,0.150068802500368,0.369132354374503,210,2018,NA,2.116306013,4.84,1.34,-3.376346112,0.722110254,2018-07-25
"187",1309,2.95599744772405,3.05376406540691,6.39082558740643,6.53070785570128,0.5006108892686,0.729100335910767,217,2018,3.914739166,1.293684742,4.87,2.27,-1.43499779,0.726630653,2018-08-01
