"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_reco","mod_reco_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_reco","obs_reco_unc","date"
"284",1988,12.0431529784665,12.1069129419814,3.81777767020013,3.88607631672621,4.99996532690123,5.18214151268391,168,2005,13.02601038,1.41881692,2.25,1.09,5.554614052,1.000376486,2005-06-10
"285",1995,13.6647291007472,13.7502113369145,4.06401580854212,4.13244069663468,5.76727127502847,6.00996282266428,175,2005,13.8038231,1.693851176,1.35,0.59,5.394370622,1.000522732,2005-06-17
"286",2002,12.238526224179,12.3097186681258,4.3038723244993,4.37831402716299,5.28028528965236,5.48362092619986,182,2005,8.68483407,1.394829502,1.65,0.73,5.407110089,1.019900545,2005-06-24
"287",2009,12.6323239983191,12.6917740252595,4.49544835158278,4.57389028403371,5.2188288850473,5.40459225622026,189,2005,12.53838936,1.457000858,1,0.25,4.959400733,1.00179158,2005-07-01
"288",2016,14.2699473915448,14.3450854557817,4.63951242085053,4.72323585276676,5.95039754101585,6.19577986399557,196,2005,13.47334446,1.54097214,6.2,1.24,5.727479833,1.003630696,2005-07-08
"289",2023,13.0161969045468,13.0789188985341,4.75324947294386,4.84282736628133,5.34463455514935,5.52744867246323,203,2005,12.71933437,1.208649348,5,1.13,4.495102516,1.000145435,2005-07-15
"290",2030,12.9216370301188,12.9916405288326,4.80290333484071,4.89394793091251,5.50433749413179,5.7234696255538,210,2005,13.48305813,1.206299919,4.23,1.19,4.803110398,1.001495026,2005-07-22
"291",2037,12.2288089782403,12.2943502927678,4.8050226231343,4.89805825763124,5.16766807217604,5.33684909056525,217,2005,13.09413931,1.476429587,5.1,1.03,4.834978803,1.000356571,2005-07-29
"292",2044,10.7255998281822,10.7820158934637,4.74546638403766,4.8402920374638,4.63719050240132,4.79921795942909,224,2005,11.12510264,1.101010403,3.3,2.2,3.822264768,1.000044319,2005-08-05
"293",2051,11.4533095760455,11.5683247110594,4.61975712495184,4.71722399707709,5.02277060852271,5.19128767203361,231,2005,10.85604128,1.219995909,2.35,1.73,4.05235263,1.000154052,2005-08-12
"294",2058,7.60080024677399,7.65045774046244,4.44726262256164,4.5520116313995,4.19371712035615,4.34388860443568,238,2005,8.417859354,1.232156269,5.04,1.16,3.449493402,1.000109686,2005-08-19
"295",2065,12.1990840446914,12.2712300396594,4.1723126871777,4.26836606596295,5.43437074271944,5.65264477096569,245,2005,13.30549438,1.388414622,3.92,1.87,3.564712819,1.019892226,2005-08-26
"296",2072,10.7934382080877,10.865715213987,3.89341200791096,3.99257866386771,5.24053778185185,5.49801700875711,252,2005,9.587292059,1.474254368,5.1,1.04,3.399684075,1.006269403,2005-09-02
"297",2079,5.64735198242316,5.71296278466619,3.53741821770705,3.63046053787465,3.75978580590606,3.93276034275333,259,2005,5.396011494,1.221692276,5.21,1.06,2.613338966,1.001550131,2005-09-09
"298",2086,8.85819847545381,8.93742130786038,3.07905651332385,3.16256616578931,4.24045996365312,4.41511405747139,266,2005,NA,2.116306013,4.53,0.93,NA,1.147121965,2005-09-16
"299",2093,5.2759213952657,5.33935885193891,2.63911119020735,2.70733295379456,3.5770499692535,3.74796621959738,273,2005,5.771055071,1.355574569,4.61,0.95,2.230243546,1.006088434,2005-09-23
"300",2100,2.72026855856213,2.7676140863575,2.15598581629363,2.21106914288589,2.87012160829471,3.01680048988638,280,2005,4.511058717,1.114947873,1.08,0.25,2.51016249,1.000054057,2005-09-30
"301",2107,4.30614978222178,4.40267084844532,1.67293177087437,1.72220352616503,3.29900813352786,3.47230260154787,287,2005,6.544906865,1.455134956,1.33,0.3,2.618105565,1.000339432,2005-10-07
"302",2114,2.82660649926268,2.92990809354034,1.27060950571879,1.31847861325692,2.73870547053425,2.88708805984023,294,2005,3.532041516,1.189916962,4.23,0.99,2.905866143,1.000110329,2005-10-14
"303",2121,1.4436178340142,1.51612061286842,0.925048272341431,0.974298134093012,2.75677744922957,2.96766102272213,301,2005,1.716617515,1.460476846,2.77,0.98,3.157321405,1.000178925,2005-10-21
"304",2128,1.01556952584462,1.08565901580516,0.640753463172182,0.688507594442688,2.57604773826575,2.76058570883706,308,2005,0.412871981,1.719420725,0.7,0.25,3.533074054,1.000273792,2005-10-28
"305",2135,0.576972698062443,0.632601559185504,0.432446010858462,0.474975144960244,2.23767640759609,2.39827350932259,315,2005,0.309321697,1.555226799,0.48,0.25,2.914420854,1.000055632,2005-11-04
"306",2142,0.262921506836088,0.294187045446881,0.28518829332687,0.32047272545336,1.94894140903834,2.09147707949327,322,2005,0.32822562,1.366598259,0.57,0.25,2.189536612,1.000134124,2005-11-11
"307",2149,0.129334526566869,0.147659092593026,0.184973043727191,0.211913922705862,1.72434181614335,1.86568075929109,329,2005,0.111460269,1.523627225,0.3,0.25,1.814999845,1.000110173,2005-11-18
"308",2156,0.108180902114881,0.12727777241732,0.119545554485649,0.140065427527676,1.69262370148114,1.83604004474636,336,2005,0.073106701,1.550814957,NA,-9999,1.455781209,1.00004525,2005-11-25
"309",2163,0.0372242873120381,0.0446389353766573,0.0787806178959505,0.0942950753531492,1.82803913279496,1.9626848169888,343,2005,0.116525101,1.479357107,NA,-9999,1.623690033,1.000044319,2005-12-02
"310",2170,0.0231084688474778,0.0281026634097005,0.0527741356798081,0.0640434480715816,1.74003506862783,1.87162708574197,350,2005,0.149069463,1.288803793,NA,-9999,1.657602144,1.000131722,2005-12-09
"311",2177,0.0126224721789254,0.0155331358442882,0.0366112138279768,0.0451166236330182,1.70650264896969,1.84014698476714,357,2005,0.086178953,1.400473874,NA,-9999,1.287484638,1,2005-12-16
"312",2184,0.0185257385406899,0.0231173709055687,0.0262550027254258,0.0326842791350344,1.58313046394507,1.7361197764415,365,2005,0.085526446,1.397618226,NA,-9999,1.163117694,1.000121342,2005-12-23
