"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_reco","mod_reco_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_reco","obs_reco_unc","date"
"282",1974,11.8404656178969,11.9303179249717,5.02357334913077,5.12477565870223,5.32154644492909,5.55266890048951,154,2020,8.615543278,1.40076571,2.52,1.52,4.214055456,1.000167127,2020-05-27
"283",1981,9.85829710469436,9.93755068320077,5.43093470723336,5.53923235365242,4.76595029936233,4.95311527086802,161,2020,6.771772671,1.403587261,4.3,0.87,3.024680882,1.003393617,2020-06-03
"284",1988,10.3796490249683,10.478699041673,5.75974451256162,5.87621104118945,5.04211075374653,5.23807071092141,168,2020,NA,2.116306013,3.8,0.76,3.088789948,1.000274444,2020-06-10
"285",1995,12.2071251396966,12.3057653333716,6.01017091566899,6.1268523092715,5.57370170724615,5.80768361985134,175,2020,NA,2.116306013,5.3,1.06,3.594433742,1.001616071,2020-06-17
"286",2002,13.2098620470113,13.3005037430288,6.21035794182391,6.3297494388619,5.89269855492896,6.15571685260235,182,2020,10.12205686,1.701293324,NA,-9999,3.385779504,1.000096539,2020-06-24
"287",2009,13.1844244677883,13.2824542448877,6.36122870208895,6.47722861422581,5.83286707163444,6.08820182808605,189,2020,9.204672275,1.64526182,5.78,1.19,3.165983428,1.000011313,2020-07-01
"288",2016,11.869542484922,11.9511938008755,6.43010941235931,6.54199746631851,5.42683594654133,5.65534682204301,196,2020,10.13377924,1.515888662,3.6,1.42,2.881413526,1.00333694,2020-07-08
"289",2023,12.1152676686015,12.196027375022,6.39259852677841,6.5053241305872,5.55816423192889,5.79169382086429,203,2020,8.814861492,1.325332147,NA,-9999,2.646042509,1.01984262,2020-07-15
"290",2030,11.7888173869336,11.8516964933675,6.28716260297578,6.39875250089328,5.55563825868955,5.78138162275613,210,2020,6.672305635,1.423665675,4.98,1.1,2.540533654,1.003610812,2020-07-22
"291",2037,9.36899942517703,9.62097218699893,6.10630849755691,6.2242621312623,4.91961852238616,5.11804563990368,217,2020,NA,2.116306013,5.57,1.3,2.324441051,1.010834149,2020-07-29
"292",2044,9.49595397981177,9.55886635507724,5.82424572228923,5.96947295511775,5.19271480946703,5.3864870145868,224,2020,NA,2.116306013,5.63,1.29,NA,1.147121965,2020-08-05
"293",2051,7.73498422377087,7.88695341232656,5.49343632301097,5.65947017586269,4.55479289704778,4.72830870253769,231,2020,8.674784578,1.502116007,5.54,1.12,1.399372605,1.003552002,2020-08-12
"294",2058,9.96184800272005,10.064227900635,5.09038041423321,5.26404950786916,5.12485012910526,5.31306022761168,238,2020,6.314971052,1.16662741,5.98,1.28,2.110764065,1,2020-08-19
"295",2065,7.14823981839024,7.26791834101104,4.6781347735447,4.86210116414287,4.17235287691086,4.31021123411493,245,2020,7.052435627,1.575647223,3.43,1.65,2.20320253,1,2020-08-26
"296",2072,8.07119990966259,8.22749251674571,4.20623853727711,4.37404092327243,4.42411191414487,4.59424616926714,252,2020,NA,2.116306013,2.2,0.45,1.722210216,1.000258171,2020-09-02
"297",2079,8.14044298117541,8.2611831120462,3.74251010447546,3.8803746324855,4.65526073334496,4.82695124126201,259,2020,4.874455701,1.404713114,5.33,1.08,1.708263274,1.000161902,2020-09-09
"298",2086,7.33067383763344,7.43862067945083,3.29100930848727,3.4032347448926,4.27851220498008,4.43251722091577,266,2020,4.482690633,1.316144361,4.99,1.01,1.691176984,1.000447657,2020-09-16
"299",2093,4.57513352042117,4.67005204309735,2.86285776072469,2.95470106251016,3.34577703744363,3.48301402923028,273,2020,NA,2.116306013,4.71,0.97,1.285487695,1.003453623,2020-09-23
"300",2100,3.51776290054954,3.59648040281105,2.43444306710682,2.51281559201095,3.07478314664761,3.2088653581732,280,2020,3.350702156,1.416474952,4.32,0.88,1.786848942,1.000055632,2020-09-30
"301",2107,2.40014724871188,2.46964801941322,2.0519821496825,2.12813319866602,2.66681666197762,2.80117234155029,287,2020,2.539830743,1.508259607,NA,-9999,1.415019054,1.000011313,2020-10-07
"302",2114,1.52852466358843,1.58689077090073,1.71335725167787,1.79610437152229,2.35981833170993,2.50519123833289,294,2020,0.72933754,1.495869337,0.7,0.25,1.093892086,1.000033007,2020-10-14
"303",2121,1.47436416644388,1.54172048856336,1.42894275322059,1.50670831388921,2.54567288109722,2.70190789763872,301,2020,1.419695074,1.402954041,0.14,0.25,1.261911475,1.001551246,2020-10-21
"304",2128,1.05797388829841,1.11562927963477,1.20250065198279,1.27666947630438,2.39098170368871,2.54422067334121,308,2020,NA,2.116306013,0.98,0.25,1.795488258,1.003306214,2020-10-28
"305",2135,1.35894906434709,1.44109731344188,1.01928290309288,1.088470647438,2.32145110850784,2.45947964738591,315,2020,NA,2.116306013,0.67,0.25,1.362833856,1.046699728,2020-11-04
"306",2142,0.710114777118763,0.757810226958761,0.88158985026215,0.947355031271299,2.20264441382841,2.34767224897572,322,2020,NA,2.116306013,0.7,0.25,1.03144199,1.000124736,2020-11-11
"307",2149,0.616474814584433,0.661358076116586,0.767602718210226,0.828556158597447,2.03530375681267,2.16679539286044,329,2020,0.174558548,1.413412942,NA,-9999,1.00729808,1.001619642,2020-11-18
"308",2156,0.498048448167147,0.536239658749146,0.679373664995147,0.735405442088868,1.85987193815265,1.98796467147234,336,2020,NA,2.116306013,NA,-9999,0.805478359,1.000054057,2020-11-25
"309",2163,0.306706175555867,0.331542813308106,0.611416519178378,0.663520945161756,1.80769402346167,1.93708813290862,343,2020,0.353760255,1.495869337,NA,-9999,1.203735159,1.000120553,2020-12-02
"310",2170,0.215950298183054,0.233143354771822,0.556840577567653,0.604887189949931,1.8411780203663,1.9768703618834,350,2020,0.471537375,1.316144361,NA,-9999,1.728311287,1.000011313,2020-12-09
"311",2177,0.324140365671575,0.353007870551167,0.514305918671773,0.559904616812336,1.98852335218617,2.12844157774064,357,2020,0.197623163,1.33419522,NA,-9999,1.979775816,1.000308906,2020-12-16
"312",2184,0.204452385159717,0.221615860112501,0.483278238033589,0.526508216046053,1.82174982479882,1.95935718458228,366,2020,NA,-9999,NA,-9999,NA,2.459607099,2020-12-23
