"","day","mod_gpp","mod_gpp_unc95","mod_gpp_unc50","doy","year","obs_gpp","obs_gpp_unc","date"
"257",1799,0.0350912232503486,0.0422437262082909,0.0350912232503486,343,2004,0.225344447,1.421280071,2004-12-03
"258",1806,0.0394874642732252,0.0479978492092339,0.0394874642732252,350,2004,0.252664966,1.606401987,2004-12-10
"259",1813,0.0316906978296891,0.0390985837847377,0.0316906978296891,357,2004,0.499935692,1.353714103,2004-12-17
"260",1820,0.00937363846291759,0.0117220542765471,0.00937363846291759,366,2004,0.117166768,1.582242405,2004-12-24
"261",1827,0.00622690793776809,0.0078089022879392,0.00622690793776809,7,2005,0.115634505,1.368470272,2004-12-31
"262",1834,0.00901160471980224,0.01145690890663,0.00901160471980224,14,2005,0.143445768,1.330916643,2005-01-07
"263",1841,0.0103938198026636,0.013468590372234,0.0103938198026636,21,2005,0.173584425,1.413196834,2005-01-14
"264",1848,0.0100869514748549,0.0132406456359031,0.0100869514748549,28,2005,0.13165359,1.550738048,2005-01-21
"265",1855,0.00951639323520775,0.012699886070075,0.00951639323520775,35,2005,0.161924057,1.471111881,2005-01-28
"266",1862,0.012789255588944,0.0173386752675556,0.012789255588944,42,2005,0.181056633,1.432819065,2005-02-04
"267",1869,0.00944937349342458,0.0127905430365617,0.00944937349342458,49,2005,0.162928605,1.351360047,2005-02-11
"268",1876,0.0122091550799659,0.0165415624396269,0.0122091550799659,56,2005,0.120426308,1.404535345,2005-02-18
"269",1883,0.0161088235005698,0.0214434768361299,0.0161088235005698,63,2005,0.214295106,1.512009082,2005-02-25
"270",1890,0.01941931323529,0.0252173809112012,0.01941931323529,70,2005,0.223390776,1.329381115,2005-03-04
"271",1897,0.0308941840444666,0.0371386861326037,0.0308941840444666,77,2005,0.230295546,1.549682151,2005-03-11
"272",1904,0.0586987622532171,0.0703661343360243,0.0586987622532171,84,2005,NA,2.116306013,2005-03-18
"273",1911,0.115887791594913,0.136119991563508,0.115887791594913,91,2005,NA,2.116306013,2005-03-25
"274",1918,0.327197018153871,0.374954796889876,0.327197018153871,98,2005,0.89413713,1.350383795,2005-04-01
"275",1925,0.559780900782211,0.613043824263607,0.559780900782211,105,2005,1.457785856,1.614663789,2005-04-08
"276",1932,1.58472922639167,1.68210282455441,1.58472922639167,112,2005,2.26250591,1.608997176,2005-04-15
"277",1939,2.54538002809128,2.627325540792,2.54538002809128,119,2005,2.320723768,1.414801091,2005-04-22
"278",1946,4.37797011549842,4.46871094353816,4.37797011549842,126,2005,3.773943612,1.449475661,2005-04-29
"279",1953,6.80675397346369,6.89021627741246,6.80675397346369,133,2005,4.18125117,1.33914502,2005-05-06
"280",1960,7.78346385431175,7.88615843780132,7.78346385431175,140,2005,5.278968414,1.40072744,2005-05-13
"281",1967,9.8176279937264,9.88710037379676,9.8176279937264,147,2005,8.542554871,1.512009082,2005-05-20
"282",1974,11.4792592714907,11.5490906992924,11.4792592714907,154,2005,10.87106795,1.393610281,2005-05-27
"283",1981,10.6785296825905,10.7504254079272,10.6785296825905,161,2005,10.84018984,1.182343211,2005-06-03
"284",1988,12.0431529784665,12.1069129419814,12.0431529784665,168,2005,13.02601038,1.41881692,2005-06-10
"285",1995,13.6647291007472,13.7502113369145,13.6647291007472,175,2005,13.8038231,1.693851176,2005-06-17
"286",2002,12.238526224179,12.3097186681258,12.238526224179,182,2005,8.68483407,1.394829502,2005-06-24
"287",2009,12.6323239983191,12.6917740252595,12.6323239983191,189,2005,12.53838936,1.457000858,2005-07-01
"288",2016,14.2699473915448,14.3450854557817,14.2699473915448,196,2005,13.47334446,1.54097214,2005-07-08
"289",2023,13.0161969045468,13.0789188985341,13.0161969045468,203,2005,12.71933437,1.208649348,2005-07-15
"290",2030,12.9216370301188,12.9916405288326,12.9216370301188,210,2005,13.48305813,1.206299919,2005-07-22
"291",2037,12.2288089782403,12.2943502927678,12.2288089782403,217,2005,13.09413931,1.476429587,2005-07-29
"292",2044,10.7255998281822,10.7820158934637,10.7255998281822,224,2005,11.12510264,1.101010403,2005-08-05
"293",2051,11.4533095760455,11.5683247110594,11.4533095760455,231,2005,10.85604128,1.219995909,2005-08-12
"294",2058,7.60080024677399,7.65045774046244,7.60080024677399,238,2005,8.417859354,1.232156269,2005-08-19
"295",2065,12.1990840446914,12.2712300396594,12.1990840446914,245,2005,13.30549438,1.388414622,2005-08-26
"296",2072,10.7934382080877,10.865715213987,10.7934382080877,252,2005,9.587292059,1.474254368,2005-09-02
"297",2079,5.64735198242316,5.71296278466619,5.64735198242316,259,2005,5.396011494,1.221692276,2005-09-09
"298",2086,8.85819847545381,8.93742130786038,8.85819847545381,266,2005,NA,2.116306013,2005-09-16
"299",2093,5.2759213952657,5.33935885193891,5.2759213952657,273,2005,5.771055071,1.355574569,2005-09-23
"300",2100,2.72026855856213,2.7676140863575,2.72026855856213,280,2005,4.511058717,1.114947873,2005-09-30
"301",2107,4.30614978222178,4.40267084844532,4.30614978222178,287,2005,6.544906865,1.455134956,2005-10-07
"302",2114,2.82660649926268,2.92990809354034,2.82660649926268,294,2005,3.532041516,1.189916962,2005-10-14
"303",2121,1.4436178340142,1.51612061286842,1.4436178340142,301,2005,1.716617515,1.460476846,2005-10-21
"304",2128,1.01556952584462,1.08565901580516,1.01556952584462,308,2005,0.412871981,1.719420725,2005-10-28
"305",2135,0.576972698062443,0.632601559185504,0.576972698062443,315,2005,0.309321697,1.555226799,2005-11-04
"306",2142,0.262921506836088,0.294187045446881,0.262921506836088,322,2005,0.32822562,1.366598259,2005-11-11
"307",2149,0.129334526566869,0.147659092593026,0.129334526566869,329,2005,0.111460269,1.523627225,2005-11-18
"308",2156,0.108180902114881,0.12727777241732,0.108180902114881,336,2005,0.073106701,1.550814957,2005-11-25
"309",2163,0.0372242873120381,0.0446389353766573,0.0372242873120381,343,2005,0.116525101,1.479357107,2005-12-02
"310",2170,0.0231084688474778,0.0281026634097005,0.0231084688474778,350,2005,0.149069463,1.288803793,2005-12-09
"311",2177,0.0126224721789254,0.0155331358442882,0.0126224721789254,357,2005,0.086178953,1.400473874,2005-12-16
"312",2184,0.0185257385406899,0.0231173709055687,0.0185257385406899,365,2005,0.085526446,1.397618226,2005-12-23
